segment_id,meteo,fascia_oraria,risk
94,Neve,Notte,0.0067
95,Neve,Notte,0.0067
96,Neve,Notte,0.02
97,Neve,Notte,0.02
98,Neve,Notte,0.26
99,Neve,Notte,0.0067
100,Neve,Notte,0.0067
101,Neve,Notte,0.0067
102,Neve,Notte,0.0267
103,Neve,Notte,0.0267
104,Neve,Notte,0.0267
105,Neve,Notte,0.0267
106,Neve,Notte,0.0267
107,Neve,Notte,0.0267
108,Neve,Notte,0.0267
109,Neve,Notte,0.0267
110,Neve,Notte,0.0267
111,Neve,Notte,0.0267
112,Neve,Notte,0.0267
113,Neve,Notte,0.0267
114,Neve,Notte,0.0067
115,Neve,Notte,0.02
116,Neve,Notte,0.0067
117,Neve,Notte,0.0067
118,Neve,Notte,0.0067
119,Neve,Notte,0.0067
120,Neve,Notte,0.0067
121,Neve,Notte,0.0067
122,Neve,Notte,0.02
123,Neve,Notte,0.02
124,Neve,Notte,0.0067
125,Neve,Notte,0.28
126,Neve,Notte,0.28
127,Neve,Notte,0.28
128,Neve,Notte,0.0067
129,Neve,Notte,0.0067
130,Neve,Notte,0.28
131,Neve,Notte,0.28
132,Neve,Notte,0.0067
133,Neve,Notte,0.0067
134,Neve,Notte,0.0067
135,Neve,Notte,0.0067
136,Neve,Notte,0.08
137,Neve,Notte,0.08
138,Neve,Notte,0.08
139,Neve,Notte,0.04
140,Neve,Notte,0.04
141,Neve,Notte,0.04
142,Neve,Notte,0.0133
143,Neve,Notte,0.0133
144,Neve,Notte,0.0133
145,Neve,Notte,0.0067
146,Neve,Notte,0.1867
147,Neve,Notte,0.1867
148,Neve,Notte,0.08
149,Neve,Notte,0.08
150,Neve,Notte,0.08
151,Neve,Notte,0.0067
152,Neve,Notte,0.0067
153,Neve,Notte,0.0067
154,Neve,Notte,0.0067
155,Neve,Notte,0.0067
156,Neve,Notte,0.0067
157,Neve,Notte,0.0067
158,Neve,Notte,0.0067
159,Neve,Notte,0.0067
160,Neve,Notte,0.0067
161,Neve,Notte,0.0067
162,Neve,Notte,0.0067
163,Neve,Notte,0.0067
164,Neve,Notte,0.0067
165,Neve,Notte,0.0067
166,Neve,Notte,0.0067
167,Neve,Notte,0.0067
168,Neve,Notte,0.0067
169,Neve,Notte,0.0067
170,Neve,Notte,0.0067
171,Neve,Notte,0.0267
172,Neve,Notte,0.0267
173,Neve,Notte,0.0267
174,Neve,Notte,0.0267
175,Neve,Notte,0.0267
176,Neve,Notte,0.0267
177,Neve,Notte,0.02
178,Neve,Notte,0.02
179,Neve,Notte,0.02
1,Neve,Pomeriggio,0.0267
2,Neve,Pomeriggio,0.0267
3,Neve,Pomeriggio,0.0267
4,Neve,Pomeriggio,0.0267
5,Neve,Pomeriggio,0.0267
6,Neve,Pomeriggio,0.0267
7,Neve,Pomeriggio,0.0267
8,Neve,Pomeriggio,0.0267
9,Neve,Pomeriggio,0.0267
10,Neve,Pomeriggio,0.0267
11,Neve,Pomeriggio,0.0267
12,Neve,Pomeriggio,0.0267
13,Neve,Pomeriggio,0.0267
14,Neve,Pomeriggio,0.0267
15,Neve,Pomeriggio,0.0267
16,Neve,Pomeriggio,0.0267
17,Neve,Pomeriggio,0.0267
18,Neve,Pomeriggio,0.0267
19,Neve,Pomeriggio,0.0267
20,Neve,Pomeriggio,0.0267
21,Neve,Pomeriggio,0.0267
22,Neve,Pomeriggio,0.0267
23,Neve,Pomeriggio,0.0267
24,Neve,Pomeriggio,0.0267
25,Neve,Pomeriggio,0.0267
26,Neve,Pomeriggio,0.0267
27,Neve,Pomeriggio,0.0267
28,Neve,Pomeriggio,0.0267
29,Neve,Pomeriggio,0.0267
30,Neve,Pomeriggio,0.0267
31,Neve,Pomeriggio,0.0267
32,Neve,Pomeriggio,0.0267
33,Neve,Pomeriggio,0.0267
34,Neve,Pomeriggio,0.1867
35,Neve,Pomeriggio,0.1867
36,Neve,Pomeriggio,0.1867
37,Neve,Pomeriggio,0.1867
38,Neve,Pomeriggio,0.1867
39,Neve,Pomeriggio,0.1867
40,Neve,Pomeriggio,0.1867
41,Neve,Pomeriggio,0.1867
42,Neve,Pomeriggio,0.1867
43,Neve,Pomeriggio,0.0267
44,Neve,Pomeriggio,0.0267
45,Neve,Pomeriggio,0.0267
46,Neve,Pomeriggio,0.0267
47,Neve,Pomeriggio,0.0267
48,Neve,Pomeriggio,0.1867
49,Neve,Pomeriggio,0.0267
50,Neve,Pomeriggio,0.0267
51,Neve,Pomeriggio,0.0267
52,Neve,Pomeriggio,0.0267
53,Neve,Pomeriggio,0.0267
54,Neve,Pomeriggio,0.0267
55,Neve,Pomeriggio,0.0267
56,Neve,Pomeriggio,0.0267
57,Neve,Pomeriggio,0.0267
58,Neve,Pomeriggio,0.0267
59,Neve,Pomeriggio,0.0267
60,Neve,Pomeriggio,0.0267
61,Neve,Pomeriggio,0.0267
62,Neve,Pomeriggio,0.0267
63,Neve,Pomeriggio,0.0733
64,Neve,Pomeriggio,0.0733
65,Neve,Pomeriggio,0.0733
66,Neve,Pomeriggio,0.0733
67,Neve,Pomeriggio,0.0733
68,Neve,Pomeriggio,0.0733
69,Neve,Pomeriggio,0.0267
70,Neve,Pomeriggio,0.0267
71,Neve,Pomeriggio,0.0267
72,Neve,Pomeriggio,0.0267
73,Neve,Pomeriggio,0.0267
74,Neve,Pomeriggio,0.0267
75,Neve,Pomeriggio,0.0267
76,Neve,Pomeriggio,0.0267
77,Neve,Pomeriggio,0.0267
78,Neve,Pomeriggio,0.0267
79,Neve,Pomeriggio,0.0267
80,Neve,Pomeriggio,0.0267
81,Neve,Pomeriggio,0.0267
82,Neve,Pomeriggio,0.0267
83,Neve,Pomeriggio,0.0267
84,Neve,Pomeriggio,0.0267
85,Neve,Pomeriggio,0.0267
86,Neve,Pomeriggio,0.0267
87,Neve,Pomeriggio,0.0267
88,Neve,Pomeriggio,0.0267
89,Neve,Pomeriggio,0.0267
90,Neve,Pomeriggio,0.0267
91,Neve,Pomeriggio,0.0267
92,Neve,Pomeriggio,0.0267
93,Neve,Pomeriggio,0.0533
94,Neve,Pomeriggio,0.0267
95,Neve,Pomeriggio,0.0267
96,Neve,Pomeriggio,0.0533
97,Neve,Pomeriggio,0.0533
98,Neve,Pomeriggio,0.3067
99,Neve,Pomeriggio,0.0267
100,Neve,Pomeriggio,0.0267
101,Neve,Pomeriggio,0.0267
102,Neve,Pomeriggio,0.0733
103,Neve,Pomeriggio,0.0733
104,Neve,Pomeriggio,0.0733
105,Neve,Pomeriggio,0.0733
106,Neve,Pomeriggio,0.0733
107,Neve,Pomeriggio,0.0733
108,Neve,Pomeriggio,0.0733
109,Neve,Pomeriggio,0.0733
110,Neve,Pomeriggio,0.0733
111,Neve,Pomeriggio,0.0733
112,Neve,Pomeriggio,0.0733
113,Neve,Pomeriggio,0.0733
114,Neve,Pomeriggio,0.0267
115,Neve,Pomeriggio,0.0533
116,Neve,Pomeriggio,0.0267
117,Neve,Pomeriggio,0.0267
118,Neve,Pomeriggio,0.0267
119,Neve,Pomeriggio,0.0267
120,Neve,Pomeriggio,0.0267
121,Neve,Pomeriggio,0.0267
122,Neve,Pomeriggio,0.0533
123,Neve,Pomeriggio,0.0533
124,Neve,Pomeriggio,0.0267
125,Neve,Pomeriggio,0.3333
126,Neve,Pomeriggio,0.3333
127,Neve,Pomeriggio,0.3333
128,Neve,Pomeriggio,0.0267
129,Neve,Pomeriggio,0.0267
130,Neve,Pomeriggio,0.3333
131,Neve,Pomeriggio,0.3333
132,Neve,Pomeriggio,0.0267
133,Neve,Pomeriggio,0.0267
134,Neve,Pomeriggio,0.0267
135,Neve,Pomeriggio,0.0267
136,Neve,Pomeriggio,0.1
137,Neve,Pomeriggio,0.1
138,Neve,Pomeriggio,0.1
139,Neve,Pomeriggio,0.0733
140,Neve,Pomeriggio,0.0733
141,Neve,Pomeriggio,0.0733
142,Neve,Pomeriggio,0.04
143,Neve,Pomeriggio,0.04
144,Neve,Pomeriggio,0.04
145,Neve,Pomeriggio,0.0267
146,Neve,Pomeriggio,0.1533
147,Neve,Pomeriggio,0.1533
148,Neve,Pomeriggio,0.1
149,Neve,Pomeriggio,0.1
150,Neve,Pomeriggio,0.1
151,Neve,Pomeriggio,0.0267
152,Neve,Pomeriggio,0.0267
153,Neve,Pomeriggio,0.0267
154,Neve,Pomeriggio,0.0267
155,Neve,Pomeriggio,0.0267
156,Neve,Pomeriggio,0.0267
157,Neve,Pomeriggio,0.0267
158,Neve,Pomeriggio,0.0267
159,Neve,Pomeriggio,0.0267
160,Neve,Pomeriggio,0.0267
161,Neve,Pomeriggio,0.0267
162,Neve,Pomeriggio,0.0267
163,Neve,Pomeriggio,0.0267
164,Neve,Pomeriggio,0.0267
165,Neve,Pomeriggio,0.0267
166,Neve,Pomeriggio,0.0267
167,Neve,Pomeriggio,0.0267
168,Neve,Pomeriggio,0.0267
169,Neve,Pomeriggio,0.0267
170,Neve,Pomeriggio,0.0267
171,Neve,Pomeriggio,0.0733
172,Neve,Pomeriggio,0.0733
173,Neve,Pomeriggio,0.0733
174,Neve,Pomeriggio,0.0733
175,Neve,Pomeriggio,0.0733
176,Neve,Pomeriggio,0.0733
177,Neve,Pomeriggio,0.0533
178,Neve,Pomeriggio,0.0533
179,Neve,Pomeriggio,0.0533
1,Neve,Sera,0.0067
2,Neve,Sera,0.0067
3,Neve,Sera,0.0067
4,Neve,Sera,0.0067
5,Neve,Sera,0.0067
6,Neve,Sera,0.0067
7,Neve,Sera,0.0067
8,Neve,Sera,0.0067
9,Neve,Sera,0.0067
10,Neve,Sera,0.0067
11,Neve,Sera,0.0067
12,Neve,Sera,0.0067
13,Neve,Sera,0.0067
14,Neve,Sera,0.0067
15,Neve,Sera,0.0067
16,Neve,Sera,0.0067
17,Neve,Sera,0.0067
18,Neve,Sera,0.0067
19,Neve,Sera,0.0067
20,Neve,Sera,0.0067
21,Neve,Sera,0.0067
22,Neve,Sera,0.0067
23,Neve,Sera,0.0067
24,Neve,Sera,0.0067
25,Neve,Sera,0.0067
26,Neve,Sera,0.0067
27,Neve,Sera,0.0067
28,Neve,Sera,0.0067
29,Neve,Sera,0.0067
30,Neve,Sera,0.0067
31,Neve,Sera,0.0067
32,Neve,Sera,0.0067
33,Neve,Sera,0.0067
34,Neve,Sera,0.1133
35,Neve,Sera,0.1133
36,Neve,Sera,0.1133
37,Neve,Sera,0.1133
38,Neve,Sera,0.1133
39,Neve,Sera,0.1133
40,Neve,Sera,0.1133
41,Neve,Sera,0.1133
42,Neve,Sera,0.1133
43,Neve,Sera,0.0067
44,Neve,Sera,0.0067
45,Neve,Sera,0.0067
46,Neve,Sera,0.0067
47,Neve,Sera,0.0067
48,Neve,Sera,0.1133
49,Neve,Sera,0.0067
50,Neve,Sera,0.0067
51,Neve,Sera,0.0067
52,Neve,Sera,0.0067
53,Neve,Sera,0.0067
54,Neve,Sera,0.0067
55,Neve,Sera,0.0067
56,Neve,Sera,0.0067
57,Neve,Sera,0.0067
58,Neve,Sera,0.0067
59,Neve,Sera,0.0067
60,Neve,Sera,0.0067
61,Neve,Sera,0.0067
62,Neve,Sera,0.0067
63,Neve,Sera,0.02
64,Neve,Sera,0.02
65,Neve,Sera,0.02
66,Neve,Sera,0.02
67,Neve,Sera,0.02
68,Neve,Sera,0.02
69,Neve,Sera,0.0067
70,Neve,Sera,0.0067
71,Neve,Sera,0.0067
72,Neve,Sera,0.0067
73,Neve,Sera,0.0067
74,Neve,Sera,0.0067
75,Neve,Sera,0.0067
76,Neve,Sera,0.0067
77,Neve,Sera,0.0067
78,Neve,Sera,0.0067
79,Neve,Sera,0.0067
80,Neve,Sera,0.0067
81,Neve,Sera,0.0067
82,Neve,Sera,0.0067
83,Neve,Sera,0.0067
84,Neve,Sera,0.0067
85,Neve,Sera,0.0067
86,Neve,Sera,0.0067
87,Neve,Sera,0.0067
88,Neve,Sera,0.0067
89,Neve,Sera,0.0067
90,Neve,Sera,0.0067
91,Neve,Sera,0.0067
92,Neve,Sera,0.0067
93,Neve,Sera,0.0133
94,Neve,Sera,0.0067
95,Neve,Sera,0.0067
96,Neve,Sera,0.0133
97,Neve,Sera,0.0133
98,Neve,Sera,0.2533
99,Neve,Sera,0.0067
100,Neve,Sera,0.0067
101,Neve,Sera,0.0067
102,Neve,Sera,0.0467
103,Neve,Sera,0.0467
104,Neve,Sera,0.0467
105,Neve,Sera,0.0467
106,Neve,Sera,0.0467
107,Neve,Sera,0.0467
108,Neve,Sera,0.0467
109,Neve,Sera,0.0467
110,Neve,Sera,0.0467
111,Neve,Sera,0.0467
112,Neve,Sera,0.0467
113,Neve,Sera,0.0467
114,Neve,Sera,0.0067
115,Neve,Sera,0.0133
116,Neve,Sera,0.0067
117,Neve,Sera,0.0067
118,Neve,Sera,0.0067
119,Neve,Sera,0.0067
120,Neve,Sera,0.0067
121,Neve,Sera,0.0067
122,Neve,Sera,0.0133
123,Neve,Sera,0.0133
124,Neve,Sera,0.0067
125,Neve,Sera,0.1867
126,Neve,Sera,0.1867
127,Neve,Sera,0.1867
128,Neve,Sera,0.0067
129,Neve,Sera,0.0067
130,Neve,Sera,0.1867
131,Neve,Sera,0.1867
132,Neve,Sera,0.0067
133,Neve,Sera,0.0067
134,Neve,Sera,0.0067
135,Neve,Sera,0.0067
136,Neve,Sera,0.08
137,Neve,Sera,0.08
138,Neve,Sera,0.08
139,Neve,Sera,0.0267
140,Neve,Sera,0.0267
141,Neve,Sera,0.0267
142,Neve,Sera,0.02
143,Neve,Sera,0.02
144,Neve,Sera,0.02
145,Neve,Sera,0.0067
146,Neve,Sera,0.0533
147,Neve,Sera,0.0533
148,Neve,Sera,0.08
149,Neve,Sera,0.08
150,Neve,Sera,0.08
151,Neve,Sera,0.0067
152,Neve,Sera,0.0067
153,Neve,Sera,0.0067
154,Neve,Sera,0.0067
155,Neve,Sera,0.0067
156,Neve,Sera,0.0067
157,Neve,Sera,0.0067
158,Neve,Sera,0.0067
159,Neve,Sera,0.0067
160,Neve,Sera,0.0067
161,Neve,Sera,0.0067
162,Neve,Sera,0.0067
163,Neve,Sera,0.0067
164,Neve,Sera,0.0067
165,Neve,Sera,0.0067
166,Neve,Sera,0.0067
167,Neve,Sera,0.0067
168,Neve,Sera,0.0067
169,Neve,Sera,0.0067
170,Neve,Sera,0.0067
171,Neve,Sera,0.0467
172,Neve,Sera,0.0467
173,Neve,Sera,0.0467
174,Neve,Sera,0.0467
175,Neve,Sera,0.0467
176,Neve,Sera,0.0467
177,Neve,Sera,0.0133
178,Neve,Sera,0.0133
179,Neve,Sera,0.0133
1,Vento forte,Mattino,0.0467
2,Vento forte,Mattino,0.0467
3,Vento forte,Mattino,0.0467
4,Vento forte,Mattino,0.0467
5,Vento forte,Mattino,0.0467
6,Vento forte,Mattino,0.0467
7,Vento forte,Mattino,0.0467
8,Vento forte,Mattino,0.0467
9,Vento forte,Mattino,0.0467
10,Vento forte,Mattino,0.0467
11,Vento forte,Mattino,0.0467
12,Vento forte,Mattino,0.0467
13,Vento forte,Mattino,0.0467
14,Vento forte,Mattino,0.0467
15,Vento forte,Mattino,0.0467
16,Vento forte,Mattino,0.12
17,Vento forte,Mattino,0.0467
18,Vento forte,Mattino,0.0867
19,Vento forte,Mattino,0.0867
20,Vento forte,Mattino,0.0867
21,Vento forte,Mattino,0.0867
22,Vento forte,Mattino,0.0867
23,Vento forte,Mattino,0.0867
24,Vento forte,Mattino,0.0867
25,Vento forte,Mattino,0.0867
26,Vento forte,Mattino,0.0467
27,Vento forte,Mattino,0.0467
28,Vento forte,Mattino,0.0467
29,Vento forte,Mattino,0.0467
30,Vento forte,Mattino,0.0467
31,Vento forte,Mattino,0.0467
32,Vento forte,Mattino,0.0467
33,Vento forte,Mattino,0.0467
34,Vento forte,Mattino,0.14
35,Vento forte,Mattino,0.14
36,Vento forte,Mattino,0.14
37,Vento forte,Mattino,0.14
38,Vento forte,Mattino,0.14
39,Vento forte,Mattino,0.14
40,Vento forte,Mattino,0.14
41,Vento forte,Mattino,0.14
42,Vento forte,Mattino,0.14
43,Vento forte,Mattino,0.0467
44,Vento forte,Mattino,0.0467
45,Vento forte,Mattino,0.0467
46,Vento forte,Mattino,0.0467
47,Vento forte,Mattino,0.0467
48,Vento forte,Mattino,0.14
49,Vento forte,Mattino,0.0467
50,Vento forte,Mattino,0.0467
51,Vento forte,Mattino,0.0467
52,Vento forte,Mattino,0.0467
53,Vento forte,Mattino,0.0467
54,Vento forte,Mattino,0.0467
55,Vento forte,Mattino,0.0467
56,Vento forte,Mattino,0.0467
57,Vento forte,Mattino,0.0467
58,Vento forte,Mattino,0.0467
59,Vento forte,Mattino,0.0467
60,Vento forte,Mattino,0.0467
61,Vento forte,Mattino,0.0467
62,Vento forte,Mattino,0.0467
63,Vento forte,Mattino,0.08
64,Vento forte,Mattino,0.08
65,Vento forte,Mattino,0.08
66,Vento forte,Mattino,0.08
67,Vento forte,Mattino,0.08
68,Vento forte,Mattino,0.08
69,Vento forte,Mattino,0.0467
70,Vento forte,Mattino,0.0467
71,Vento forte,Mattino,0.0467
72,Vento forte,Mattino,0.12
73,Vento forte,Mattino,0.0467
74,Vento forte,Mattino,0.0467
75,Vento forte,Mattino,0.0467
76,Vento forte,Mattino,0.0867
77,Vento forte,Mattino,0.0867
78,Vento forte,Mattino,0.0467
79,Vento forte,Mattino,0.0467
80,Vento forte,Mattino,0.0467
81,Vento forte,Mattino,0.0467
82,Vento forte,Mattino,0.0467
83,Vento forte,Mattino,0.0467
84,Vento forte,Mattino,0.0467
85,Vento forte,Mattino,0.0467
86,Vento forte,Mattino,0.0467
87,Vento forte,Mattino,0.0467
88,Vento forte,Mattino,0.0467
89,Vento forte,Mattino,0.0467
90,Vento forte,Mattino,0.0867
91,Vento forte,Mattino,0.0867
92,Vento forte,Mattino,0.0467
93,Vento forte,Mattino,0.06
94,Vento forte,Mattino,0.0467
95,Vento forte,Mattino,0.0467
96,Vento forte,Mattino,0.06
97,Vento forte,Mattino,0.06
98,Vento forte,Mattino,0.3733
99,Vento forte,Mattino,0.0467
100,Vento forte,Mattino,0.0467
101,Vento forte,Mattino,0.0467
102,Vento forte,Mattino,0.2067
103,Vento forte,Mattino,0.2067
104,Vento forte,Mattino,0.2067
105,Vento forte,Mattino,0.2067
106,Vento forte,Mattino,0.2067
107,Vento forte,Mattino,0.2067
108,Vento forte,Mattino,0.2067
109,Vento forte,Mattino,0.2067
110,Vento forte,Mattino,0.2067
111,Vento forte,Mattino,0.2067
112,Vento forte,Mattino,0.2067
113,Vento forte,Mattino,0.2067
114,Vento forte,Mattino,0.0467
115,Vento forte,Mattino,0.06
116,Vento forte,Mattino,0.0467
117,Vento forte,Mattino,0.0467
118,Vento forte,Mattino,0.0467
119,Vento forte,Mattino,0.0467
120,Vento forte,Mattino,0.0467
121,Vento forte,Mattino,0.0467
122,Vento forte,Mattino,0.06
123,Vento forte,Mattino,0.06
124,Vento forte,Mattino,0.0467
125,Vento forte,Mattino,0.1467
126,Vento forte,Mattino,0.1467
127,Vento forte,Mattino,0.1467
128,Vento forte,Mattino,0.0467
129,Vento forte,Mattino,0.0467
130,Vento forte,Mattino,0.1467
131,Vento forte,Mattino,0.1467
132,Vento forte,Mattino,0.0467
133,Vento forte,Mattino,0.0867
134,Vento forte,Mattino,0.0867
135,Vento forte,Mattino,0.0467
136,Vento forte,Mattino,0.1133
137,Vento forte,Mattino,0.1133
138,Vento forte,Mattino,0.1133
139,Vento forte,Mattino,0.0667
140,Vento forte,Mattino,0.0667
141,Vento forte,Mattino,0.0667
142,Vento forte,Mattino,0.0467
143,Vento forte,Mattino,0.0467
144,Vento forte,Mattino,0.0467
145,Vento forte,Mattino,0.12
146,Vento forte,Mattino,0.0533
147,Vento forte,Mattino,0.0533
148,Vento forte,Mattino,0.1133
149,Vento forte,Mattino,0.1133
150,Vento forte,Mattino,0.1133
151,Vento forte,Mattino,0.0867
152,Vento forte,Mattino,0.0867
153,Vento forte,Mattino,0.0867
154,Vento forte,Mattino,0.0867
155,Vento forte,Mattino,0.0867
156,Vento forte,Mattino,0.0867
157,Vento forte,Mattino,0.0867
158,Vento forte,Mattino,0.0867
159,Vento forte,Mattino,0.0867
160,Vento forte,Mattino,0.0867
161,Vento forte,Mattino,0.0867
162,Vento forte,Mattino,0.0867
163,Vento forte,Mattino,0.0867
164,Vento forte,Mattino,0.0867
165,Vento forte,Mattino,0.0867
166,Vento forte,Mattino,0.0867
167,Vento forte,Mattino,0.0867
168,Vento forte,Mattino,0.0867
169,Vento forte,Mattino,0.0867
170,Vento forte,Mattino,0.0867
171,Vento forte,Mattino,0.2467
172,Vento forte,Mattino,0.2467
173,Vento forte,Mattino,0.2467
174,Vento forte,Mattino,0.2467
175,Vento forte,Mattino,0.2467
176,Vento forte,Mattino,0.2467
177,Vento forte,Mattino,0.1
178,Vento forte,Mattino,0.1
179,Vento forte,Mattino,0.1
1,Vento forte,Notte,0.0467
2,Vento forte,Notte,0.0467
3,Vento forte,Notte,0.0467
4,Vento forte,Notte,0.0467
5,Vento forte,Notte,0.0467
6,Vento forte,Notte,0.0467
7,Vento forte,Notte,0.0467
8,Vento forte,Notte,0.0467
9,Vento forte,Notte,0.0467
10,Vento forte,Notte,0.0467
11,Vento forte,Notte,0.0467
12,Vento forte,Notte,0.0467
13,Vento forte,Notte,0.0467
14,Vento forte,Notte,0.0467
15,Vento forte,Notte,0.0467
16,Vento forte,Notte,0.1133
17,Vento forte,Notte,0.0467
18,Vento forte,Notte,0.0733
19,Vento forte,Notte,0.0733
20,Vento forte,Notte,0.0733
21,Vento forte,Notte,0.0733
22,Vento forte,Notte,0.0733
23,Vento forte,Notte,0.0733
24,Vento forte,Notte,0.0733
25,Vento forte,Notte,0.0733
26,Vento forte,Notte,0.0467
27,Vento forte,Notte,0.0467
28,Vento forte,Notte,0.0467
29,Vento forte,Notte,0.0467
30,Vento forte,Notte,0.0467
31,Vento forte,Notte,0.0467
32,Vento forte,Notte,0.0467
33,Vento forte,Notte,0.0467
34,Vento forte,Notte,0.1333
35,Vento forte,Notte,0.1333
36,Vento forte,Notte,0.1333
37,Vento forte,Notte,0.1333
38,Vento forte,Notte,0.1333
39,Vento forte,Notte,0.1333
40,Vento forte,Notte,0.1333
41,Vento forte,Notte,0.1333
42,Vento forte,Notte,0.1333
43,Vento forte,Notte,0.0467
44,Vento forte,Notte,0.0467
45,Vento forte,Notte,0.0467
46,Vento forte,Notte,0.0467
47,Vento forte,Notte,0.0467
48,Vento forte,Notte,0.1333
49,Vento forte,Notte,0.0467
50,Vento forte,Notte,0.0467
51,Vento forte,Notte,0.0467
52,Vento forte,Notte,0.0467
53,Vento forte,Notte,0.0467
54,Vento forte,Notte,0.0467
55,Vento forte,Notte,0.0467
56,Vento forte,Notte,0.0467
57,Vento forte,Notte,0.0467
58,Vento forte,Notte,0.0467
59,Vento forte,Notte,0.0467
60,Vento forte,Notte,0.0467
61,Vento forte,Notte,0.0467
62,Vento forte,Notte,0.0467
63,Vento forte,Notte,0.0733
64,Vento forte,Notte,0.0733
65,Vento forte,Notte,0.0733
66,Vento forte,Notte,0.0733
67,Vento forte,Notte,0.0733
68,Vento forte,Notte,0.0733
69,Vento forte,Notte,0.0467
70,Vento forte,Notte,0.0467
71,Vento forte,Notte,0.0467
72,Vento forte,Notte,0.1133
73,Vento forte,Notte,0.0467
74,Vento forte,Notte,0.0467
75,Vento forte,Notte,0.0467
76,Vento forte,Notte,0.0733
77,Vento forte,Notte,0.0733
78,Vento forte,Notte,0.0467
79,Vento forte,Notte,0.0467
80,Vento forte,Notte,0.0467
81,Vento forte,Notte,0.0467
82,Vento forte,Notte,0.0467
83,Vento forte,Notte,0.0467
84,Vento forte,Notte,0.0467
85,Vento forte,Notte,0.0467
86,Vento forte,Notte,0.0467
87,Vento forte,Notte,0.0467
88,Vento forte,Notte,0.0467
89,Vento forte,Notte,0.0467
90,Vento forte,Notte,0.0733
91,Vento forte,Notte,0.0733
92,Vento forte,Notte,0.0467
93,Vento forte,Notte,0.0667
94,Vento forte,Notte,0.0467
95,Vento forte,Notte,0.0467
96,Vento forte,Notte,0.0667
97,Vento forte,Notte,0.0667
98,Vento forte,Notte,0.3667
99,Vento forte,Notte,0.0467
100,Vento forte,Notte,0.0467
101,Vento forte,Notte,0.0467
102,Vento forte,Notte,0.22
103,Vento forte,Notte,0.22
104,Vento forte,Notte,0.22
105,Vento forte,Notte,0.22
106,Vento forte,Notte,0.22
107,Vento forte,Notte,0.22
108,Vento forte,Notte,0.22
109,Vento forte,Notte,0.22
110,Vento forte,Notte,0.22
111,Vento forte,Notte,0.22
112,Vento forte,Notte,0.22
113,Vento forte,Notte,0.22
114,Vento forte,Notte,0.0467
115,Vento forte,Notte,0.0667
116,Vento forte,Notte,0.0467
117,Vento forte,Notte,0.0467
118,Vento forte,Notte,0.0467
119,Vento forte,Notte,0.0467
120,Vento forte,Notte,0.0467
121,Vento forte,Notte,0.0467
122,Vento forte,Notte,0.0667
123,Vento forte,Notte,0.0667
124,Vento forte,Notte,0.0467
125,Vento forte,Notte,0.16
126,Vento forte,Notte,0.16
127,Vento forte,Notte,0.16
128,Vento forte,Notte,0.0467
129,Vento forte,Notte,0.0467
130,Vento forte,Notte,0.16
131,Vento forte,Notte,0.16
132,Vento forte,Notte,0.0467
133,Vento forte,Notte,0.0733
134,Vento forte,Notte,0.0733
135,Vento forte,Notte,0.0467
136,Vento forte,Notte,0.0867
137,Vento forte,Notte,0.0867
138,Vento forte,Notte,0.0867
139,Vento forte,Notte,0.0733
140,Vento forte,Notte,0.0733
141,Vento forte,Notte,0.0733
142,Vento forte,Notte,0.0467
143,Vento forte,Notte,0.0467
144,Vento forte,Notte,0.0467
145,Vento forte,Notte,0.1133
146,Vento forte,Notte,0.1067
147,Vento forte,Notte,0.1067
148,Vento forte,Notte,0.0867
149,Vento forte,Notte,0.0867
150,Vento forte,Notte,0.0867
151,Vento forte,Notte,0.0733
152,Vento forte,Notte,0.0733
153,Vento forte,Notte,0.0733
154,Vento forte,Notte,0.0733
155,Vento forte,Notte,0.0733
156,Vento forte,Notte,0.0733
157,Vento forte,Notte,0.0733
158,Vento forte,Notte,0.0733
159,Vento forte,Notte,0.0733
160,Vento forte,Notte,0.0733
161,Vento forte,Notte,0.0733
162,Vento forte,Notte,0.0733
163,Vento forte,Notte,0.0733
164,Vento forte,Notte,0.0733
165,Vento forte,Notte,0.0733
166,Vento forte,Notte,0.0733
167,Vento forte,Notte,0.0733
168,Vento forte,Notte,0.0733
169,Vento forte,Notte,0.0733
170,Vento forte,Notte,0.0733
171,Vento forte,Notte,0.2467
172,Vento forte,Notte,0.2467
173,Vento forte,Notte,0.2467
174,Vento forte,Notte,0.2467
175,Vento forte,Notte,0.2467
176,Vento forte,Notte,0.2467
177,Vento forte,Notte,0.0933
178,Vento forte,Notte,0.0933
179,Vento forte,Notte,0.0933
1,Vento forte,Pomeriggio,0.0267
2,Vento forte,Pomeriggio,0.0267
3,Vento forte,Pomeriggio,0.0267
4,Vento forte,Pomeriggio,0.0267
5,Vento forte,Pomeriggio,0.0267
6,Vento forte,Pomeriggio,0.0267
7,Vento forte,Pomeriggio,0.0267
8,Vento forte,Pomeriggio,0.0267
9,Vento forte,Pomeriggio,0.0267
10,Vento forte,Pomeriggio,0.0267
11,Vento forte,Pomeriggio,0.0267
12,Vento forte,Pomeriggio,0.0267
13,Vento forte,Pomeriggio,0.0267
14,Vento forte,Pomeriggio,0.0267
15,Vento forte,Pomeriggio,0.0267
16,Vento forte,Pomeriggio,0.0867
17,Vento forte,Pomeriggio,0.0267
18,Vento forte,Pomeriggio,0.0533
19,Vento forte,Pomeriggio,0.0533
20,Vento forte,Pomeriggio,0.0533
