mese,giorno_settimana,fascia_oraria,comune,nome_strada,tipo_luogo,fondo,segnaletica,meteo,lon,lat,incidente
2,Martedì,Pomeriggio,ASIAGO,SP 349 Costo,Incrocio,Asciutto,Verticale,Pioggia,11.397924041453182,45.946454274988035,0
11,Mercoledì,Pomeriggio,CHIUPPANO,SP 349 Costo,Pendenza,Ghiacciato,Assente,Vento forte,11.449480660805387,45.76363310673292,0
6,Lunedì,Mattino,SCHIO,SP 046 var Torrebelvicino,Incrocio,Bagnato,Verticale,Nebbia,11.33292542746906,45.713843471777544,0
8,Lunedì,Mattino,TORREBELVICINO,SP 046 Pasubio,Curva,Ghiacciato,Orizzontale,Vento forte,11.280362097869906,45.72513882588199,0
1,Mercoledì,Mattino,PIOVENE ROCCHETTE,SP 349 Costo,Rotatoria,Bagnato,Verticale,Vento forte,11.436324419656188,45.75634267222565,0
10,Giovedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Incrocio,Bagnato,Verticale,Altro,11.39146190453309,45.79538476031486,0
7,Lunedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Ghiacciato,Orizzontale,Altro,11.19397976645304,45.761694832549345,0
3,Domenica,Sera,ASIAGO,SP 349 Costo,Intersezione con semaforo o vigile,Innevato,Temporanea di cantiere,Neve,11.435274699790018,45.94665753132587,0
4,Giovedì,Notte,VALDASTICO,SP 350 Val d'Astico,Curva,Innevato,Orizzontale,Altro,11.370383325141315,45.83939782644158,0
5,Lunedì,Mattino,LASTEBASSE,SP 350 Val d'Astico,Rettilineo,Ghiacciato,Verticale,Pioggia,11.282919894222024,45.91354473583374,0
1,Mercoledì,Mattino,SANTORSO,SP 349 Costo,Curva,Sdrucciolevole,Verticale,Nebbia,11.378816386487136,45.73028832982774,0
10,Giovedì,Pomeriggio,VALDASTICO,SP 350 Val d'Astico,Intersezione segnalata,Innevato,Temporanea di cantiere,Vento forte,11.35877924929727,45.87909286174871,0
11,Sabato,Sera,SCHIO,SP 046 Pasubio,Intersezione con semaforo o vigile,Bagnato,Orizzontale,Pioggia,11.387353266074921,45.69478229909243,0
5,Mercoledì,Mattino,ROANA,SP 349 Costo,Pendenza,Innevato,Assente,Altro,11.477243830951315,45.88370593358251,0
7,Sabato,Sera,VALDASTICO,SP 350 Val d'Astico,Rettilineo,Ghiacciato,Temporanea di cantiere,Neve,11.36820071843588,45.84175167537539,0
6,Sabato,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione con semaforo o vigile,Ghiacciato,Assente,Vento forte,11.443958801516844,45.7829166433443,0
6,Giovedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione con semaforo o vigile,Sdrucciolevole,Temporanea di cantiere,Neve,11.26805777065384,45.736454187756905,0
8,Sabato,Pomeriggio,TORREBELVICINO,SP 046 var Torrebelvicino,Pendenza,Innevato,Verticale,Sereno,11.31511966330377,45.71363261390961,0
6,Sabato,Pomeriggio,ROANA,SP 349 Costo,Intersezione segnalata,Ghiacciato,Assente,Altro,11.47294889975983,45.884720209528965,0
10,Lunedì,Notte,ROANA,SP 349 Costo,Curva,Asciutto,Verticale,Vento forte,11.479885139797394,45.869511357662404,0
1,Martedì,Notte,ISOLA VICENTINA,SP 046 Pasubio,Galleria illuminata,Ghiacciato,Temporanea di cantiere,Pioggia,11.460675698496438,45.61992869691987,0
3,Lunedì,Notte,ZANE',SP 349 Costo,Rettilineo,Ghiacciato,Assente,Altro,11.452619828219756,45.72035517137988,0
11,Martedì,Sera,VICENZA,SP 046 Pasubio,Rettilineo,Innevato,Temporanea di cantiere,Sereno,11.4948533443666,45.5624561315441,0
11,Lunedì,Notte,COSTABISSARA,SP 046 Pasubio,Intersezione con semaforo o vigile,Innevato,Assente,Nebbia,11.493970512937516,45.60253914784187,0
10,Mercoledì,Notte,VICENZA,SP 046 Pasubio,Dosso,Innevato,Temporanea di cantiere,Sereno,11.501655198132141,45.55112712489355,0
5,Lunedì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Asciutto,Temporanea di cantiere,Altro,11.218208571723551,45.75510083242063,0
6,Lunedì,Notte,VICENZA,SP 046 Pasubio,Dosso,Ghiacciato,Temporanea di cantiere,Nebbia,11.502520102131491,45.54982799629006,0
1,Domenica,Notte,VICENZA,SP 046 Pasubio,Intersezione non segnalata,Innevato,Orizzontale,Vento forte,11.506567296160037,45.54499878315514,0
4,Sabato,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione non segnalata,Innevato,Assente,Pioggia,11.257755082906602,45.7432062125133,0
9,Sabato,Sera,SANTORSO,SP 349 Costo,Incrocio,Sdrucciolevole,Orizzontale,Pioggia,11.387632930418668,45.7325496085151,0
5,Sabato,Mattino,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Innevato,Verticale,Sereno,11.505259347284124,45.57839222612512,0
6,Giovedì,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Intersezione con semaforo o vigile,Innevato,Verticale,Altro,11.507821544193176,45.535399657000816,0
2,Martedì,Sera,VICENZA,SP 046 Pasubio,Galleria illuminata,Asciutto,Assente,Vento forte,11.5088936990788,45.58116200648912,0
6,Mercoledì,Notte,MARANO VICENTINO,SP 349 var Costo Variante,Dosso,Innevato,Orizzontale,Pioggia,11.429374164999697,45.71706374980223,0
9,Martedì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione non segnalata,Ghiacciato,Verticale,Pioggia,11.228180946377165,45.75101409054045,0
7,Lunedì,Mattino,THIENE,SP 349 Costo,Rotatoria,Sdrucciolevole,Orizzontale,Altro,11.48862221369291,45.67161906566497,0
7,Venerdì,Sera,ARSIERO,SP 350 Val d'Astico,Pendenza,Asciutto,Assente,Vento forte,11.367869879089826,45.825212352945364,0
11,Lunedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Intersezione non segnalata,Innevato,Verticale,Neve,11.381616014300512,45.7994304805321,0
3,Martedì,Sera,ROANA,SP 349 Costo,Intersezione non segnalata,Bagnato,Orizzontale,Neve,11.47857176420878,45.868748940529215,0
4,Lunedì,Notte,ZANE',SP 349 var Costo Variante,Intersezione non segnalata,Sdrucciolevole,Temporanea di cantiere,Nebbia,11.448223246071606,45.70733091721376,0
8,Lunedì,Notte,ISOLA VICENTINA,SP 046 Pasubio,Intersezione con semaforo o vigile,Bagnato,Orizzontale,Nebbia,11.440380878313277,45.63183270972949,0
6,Domenica,Sera,VALDASTICO,SP 350 Val d'Astico,Galleria illuminata,Innevato,Temporanea di cantiere,Neve,11.361732455338391,45.85709427809473,0
12,Giovedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Pendenza,Sdrucciolevole,Orizzontale,Neve,11.216332687058138,45.75441263894872,0
1,Mercoledì,Mattino,LASTEBASSE,SP 350 Val d'Astico,Incrocio,Asciutto,Temporanea di cantiere,Neve,11.328627740481961,45.899556264821555,0
2,Giovedì,Sera,THIENE,SP 349 Costo,Intersezione non segnalata,Asciutto,Orizzontale,Pioggia,11.487688598636183,45.67454175240683,0
5,Giovedì,Pomeriggio,ASIAGO,SP 349 Costo,Intersezione segnalata,Innevato,Temporanea di cantiere,Altro,11.419664273750957,45.951846151623954,0
6,Mercoledì,Sera,ASIAGO,SP 349 Costo,Incrocio,Bagnato,Assente,Vento forte,11.398785176601661,45.945518999004456,0
11,Domenica,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Galleria illuminata,Ghiacciato,Assente,Sereno,11.433208686412433,45.79446267523615,0
6,Sabato,Sera,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Temporanea di cantiere,Nebbia,11.495521733373371,45.560254433526396,0
6,Sabato,Mattino,ARSIERO,SP 350 Val d'Astico,Curva,Innevato,Assente,Neve,11.372375778498336,45.80343337734486,0
3,Venerdì,Notte,CHIUPPANO,SP 349 Costo,Pendenza,Ghiacciato,Verticale,Altro,11.456803916710719,45.77000267080158,0
6,Domenica,Sera,ISOLA VICENTINA,SP 046 Pasubio,Intersezione con semaforo o vigile,Bagnato,Verticale,Sereno,11.45656052925343,45.622070470964196,0
7,Domenica,Pomeriggio,VICENZA,SP 046 Pasubio,Intersezione con semaforo o vigile,Innevato,Orizzontale,Nebbia,11.504586966231297,45.58403952135882,0
8,Venerdì,Mattino,ASIAGO,SP 349 Costo,Pendenza,Bagnato,Orizzontale,Sereno,11.493744512675644,45.87964638386405,0
8,Giovedì,Notte,VICENZA,SP 046 Pasubio,Galleria illuminata,Innevato,Temporanea di cantiere,Neve,11.50842954278527,45.58150319274441,0
6,Sabato,Notte,LASTEBASSE,SP 350 Val d'Astico,Curva,Sdrucciolevole,Assente,Sereno,11.313238068911224,45.905856969897485,0
2,Mercoledì,Sera,VILLAVERLA,SP 349 Costo,Pendenza,Asciutto,Assente,Pioggia,11.492572932325986,45.64376017006403,0
2,Mercoledì,Notte,ROANA,SP 349 Costo,Galleria illuminata,Bagnato,Orizzontale,Nebbia,11.456542109858843,45.85195981770542,0
8,Sabato,Notte,THIENE,SP 349 Costo,Pendenza,Asciutto,Assente,Neve,11.486687906250117,45.677756278141395,0
11,Mercoledì,Sera,ROANA,SP 349 Costo,Rettilineo,Innevato,Verticale,Sereno,11.433533358033488,45.84053402810969,0
11,Sabato,Mattino,VALDASTICO,SP 350 Val d'Astico,Rotatoria,Asciutto,Assente,Nebbia,11.361441446508392,45.8609914014849,0
4,Mercoledì,Mattino,VICENZA,SP 046 Pasubio,Galleria illuminata,Asciutto,Orizzontale,Vento forte,11.495612017814699,45.5600741382503,0
1,Martedì,Mattino,ROANA,SP 349 Costo,Rettilineo,Asciutto,Verticale,Pioggia,11.437950867381296,45.823940317716016,0
8,Sabato,Sera,ARSIERO,SP 350 Val d'Astico,Rotatoria,Innevato,Orizzontale,Vento forte,11.363500020539226,45.803443029692396,0
1,Giovedì,Sera,VICENZA,SP 046 Pasubio,Rettilineo,Innevato,Assente,Nebbia,11.50696368109334,45.54528970959489,0
8,Martedì,Notte,ISOLA VICENTINA,SP 046 Pasubio,Pendenza,Ghiacciato,Assente,Nebbia,11.441122034366604,45.63026666606717,0
5,Martedì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Dosso,Asciutto,Temporanea di cantiere,Altro,11.196414251427427,45.76319605983452,0
11,Martedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Sdrucciolevole,Assente,Sereno,11.38661718389704,45.797591694015914,0
8,Lunedì,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Rotatoria,Innevato,Orizzontale,Altro,11.438893527906364,45.78670701862762,0
9,Mercoledì,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Temporanea di cantiere,Nebbia,11.193162891649456,45.76108508525026,0
5,Lunedì,Notte,ASIAGO,SP 349 Costo,Intersezione non segnalata,Ghiacciato,Orizzontale,Neve,11.491855657235329,45.881055500008884,0
11,Mercoledì,Sera,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Asciutto,Verticale,Neve,11.430739433928643,45.76705902349581,0
7,Domenica,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Dosso,Innevato,Temporanea di cantiere,Nebbia,11.43106635523133,45.797367815277056,0
8,Giovedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Rettilineo,Sdrucciolevole,Assente,Altro,11.426234847334026,45.796120963218655,0
5,Lunedì,Sera,THIENE,SP 349 Costo,Intersezione con semaforo o vigile,Innevato,Verticale,Sereno,11.484868869700236,45.68357292490066,0
6,Domenica,Notte,ROANA,SP 349 Costo,Pendenza,Sdrucciolevole,Verticale,Vento forte,11.469468738218794,45.89410036123117,0
11,Martedì,Notte,THIENE,SP 349 Costo,Intersezione segnalata,Ghiacciato,Assente,Neve,11.488355393132366,45.67243001933869,0
5,Venerdì,Sera,ASIAGO,SP 349 Costo,Intersezione con semaforo o vigile,Innevato,Orizzontale,Neve,11.403217690388148,45.94426202470002,0
1,Mercoledì,Notte,VICENZA,SP 046 Pasubio,Dosso,Bagnato,Orizzontale,Neve,11.494742855619718,45.56274287209509,0
5,Venerdì,Notte,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Incrocio,Ghiacciato,Orizzontale,Vento forte,11.39816344041006,45.7926444584182,0
5,Martedì,Pomeriggio,MALO,SP 046 Pasubio,Rotatoria,Sdrucciolevole,Orizzontale,Nebbia,11.401178439182077,45.680759322211074,0
6,Martedì,Notte,CALDOGNO,SP 349 Costo,Intersezione non segnalata,Sdrucciolevole,Verticale,Nebbia,11.491504043790313,45.628497065886904,0
1,Venerdì,Sera,ROANA,SP 349 Costo,Dosso,Ghiacciato,Temporanea di cantiere,Nebbia,11.468381219379758,45.89601234928215,0
2,Lunedì,Pomeriggio,MALO,SP 046 Pasubio,Incrocio,Bagnato,Verticale,Pioggia,11.41671105446384,45.65601033930607,0
4,Mercoledì,Pomeriggio,MALO,SP 046 Pasubio,Incrocio,Asciutto,Orizzontale,Nebbia,11.435946882518321,45.63703588226516,0
6,Martedì,Pomeriggio,ARSIERO,SP 350 Val d'Astico,Incrocio,Sdrucciolevole,Temporanea di cantiere,Vento forte,11.359457301955201,45.80677412409499,0
1,Sabato,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Dosso,Innevato,Assente,Pioggia,11.217664843881835,45.755137392062665,0
5,Lunedì,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Dosso,Asciutto,Orizzontale,Neve,11.427197072160146,45.812181802137445,0
4,Mercoledì,Notte,MALO,SP 046 Pasubio,Rotatoria,Bagnato,Temporanea di cantiere,Nebbia,11.422310659351737,45.64942743173538,0
1,Lunedì,Mattino,ROANA,SP 349 Costo,Intersezione segnalata,Ghiacciato,Assente,Neve,11.443334846195208,45.93328867789998,0
4,Martedì,Notte,ROANA,SP 349 Costo,Rettilineo,Sdrucciolevole,Verticale,Vento forte,11.476415692040144,45.86670897241486,0
4,Mercoledì,Sera,ROANA,SP 349 Costo,Intersezione non segnalata,Ghiacciato,Orizzontale,Altro,11.446806551386288,45.92962920304315,0
2,Giovedì,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Dosso,Sdrucciolevole,Assente,Pioggia,11.429450009767708,45.81499322804416,0
10,Mercoledì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Dosso,Innevato,Verticale,Sereno,11.257657448373031,45.74323101193598,0
1,Mercoledì,Pomeriggio,VALDASTICO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Innevato,Assente,Vento forte,11.361231349734867,45.862727252335816,0
7,Sabato,Notte,CALTRANO,SP 349 Costo,Incrocio,Sdrucciolevole,Orizzontale,Nebbia,11.452561603336164,45.7718576653211,0
8,Martedì,Pomeriggio,LASTEBASSE,SP 350 Val d'Astico,Intersezione segnalata,Sdrucciolevole,Assente,Neve,11.320126612467224,45.90307943913466,0
10,Sabato,Sera,MALO,SP 046 Pasubio,Rotatoria,Bagnato,Temporanea di cantiere,Altro,11.400742218997454,45.68167939224003,0
7,Venerdì,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Galleria illuminata,Sdrucciolevole,Verticale,Altro,11.243013722599413,45.74373496289955,0
7,Venerdì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione non segnalata,Innevato,Assente,Vento forte,11.424919534040287,45.80087027701097,0
10,Mercoledì,Notte,ASIAGO,SP 349 Costo,Rotatoria,Sdrucciolevole,Orizzontale,Nebbia,11.408341246155786,45.9459473897186,0
10,Mercoledì,Sera,ROANA,SP 349 Costo,Galleria illuminata,Ghiacciato,Orizzontale,Nebbia,11.447029687936785,45.84845413454966,0
6,Lunedì,Pomeriggio,ROANA,SP 349 Costo,Intersezione segnalata,Ghiacciato,Temporanea di cantiere,Neve,11.458599722352025,45.908564537040526,0
2,Sabato,Mattino,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Curva,Sdrucciolevole,Temporanea di cantiere,Pioggia,11.43824265533982,45.75766976296647,0
8,Sabato,Notte,VALLI DEL PASUBIO,SP 046 Pasubio,Galleria illuminata,Innevato,Assente,Neve,11.196964863924803,45.761596159600856,0
12,Martedì,Mattino,ROANA,SP 349 Costo,Rotatoria,Innevato,Temporanea di cantiere,Nebbia,11.469148299610536,45.89425352300199,0
2,Giovedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Curva,Asciutto,Temporanea di cantiere,Neve,11.43064390026134,45.79781008339903,0
1,Martedì,Notte,ASIAGO,SP 349 Costo,Galleria illuminata,Bagnato,Verticale,Sereno,11.499374858165043,45.87079059765917,0
11,Venerdì,Pomeriggio,SCHIO,SP 046 Pasubio,Incrocio,Innevato,Temporanea di cantiere,Vento forte,11.392087947925727,45.69102945882635,0
8,Lunedì,Mattino,SANTORSO,SP 349 Costo,Rettilineo,Sdrucciolevole,Verticale,Nebbia,11.386618857336742,45.73229406441901,0
3,Lunedì,Sera,VICENZA,SP 046 Pasubio,Galleria illuminata,Bagnato,Orizzontale,Altro,11.494103838207497,45.567343956928305,0
10,Mercoledì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Ghiacciato,Temporanea di cantiere,Altro,11.229158704455209,45.750634895117784,0
5,Mercoledì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Intersezione segnalata,Ghiacciato,Verticale,Sereno,11.429273082343549,45.779298076416524,0
4,Sabato,Sera,SANTORSO,SP 349 Costo,Rettilineo,Asciutto,Assente,Vento forte,11.398390209121697,45.73529243194918,0
4,Giovedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Pendenza,Asciutto,Temporanea di cantiere,Pioggia,11.43513614265915,45.79576843874266,0
8,Lunedì,Sera,PIOVENE ROCCHETTE,SP 349 Costo,Galleria illuminata,Innevato,Verticale,Altro,11.423338000341278,45.74626947054618,0
2,Martedì,Pomeriggio,LASTEBASSE,SP 350 Val d'Astico,Incrocio,Ghiacciato,Temporanea di cantiere,Altro,11.328877501327357,45.89940894364294,0
5,Martedì,Notte,VICENZA,SP 046 Pasubio,Dosso,Bagnato,Verticale,Pioggia,11.498926678158712,45.57484410280773,0
4,Mercoledì,Notte,VICENZA,SP 046 Pasubio,Curva,Innevato,Orizzontale,Neve,11.495380485229006,45.56071335276995,0
1,Martedì,Sera,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione segnalata,Asciutto,Verticale,Vento forte,11.237926380398731,45.74549554828646,0
10,Mercoledì,Pomeriggio,ASIAGO,SP 349 Costo,Intersezione segnalata,Innevato,Temporanea di cantiere,Vento forte,11.40448736396813,45.94474800879129,0
1,Venerdì,Mattino,SCHIO,SP 349 var Costo Variante,Rettilineo,Asciutto,Orizzontale,Neve,11.425044717667136,45.7202026908399,0
12,Mercoledì,Pomeriggio,MALO,SP 046 Pasubio,Pendenza,Ghiacciato,Assente,Sereno,11.426786897517605,45.64557370317989,0
2,Domenica,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Pendenza,Innevato,Assente,Vento forte,11.430350981904063,45.81536390419842,0
5,Lunedì,Sera,VICENZA,SP 046 Pasubio,Intersezione non segnalata,Ghiacciato,Orizzontale,Pioggia,11.506910358874173,45.54535091419232,0
2,Lunedì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione segnalata,Ghiacciato,Verticale,Vento forte,11.22293901571327,45.75388369705828,0
5,Martedì,Mattino,ROANA,SP 349 Costo,Pendenza,Bagnato,Orizzontale,Altro,11.458790237381038,45.90765335838458,0
8,Martedì,Sera,VILLAVERLA,SP 349 Costo,Incrocio,Bagnato,Orizzontale,Neve,11.491329409449014,45.662341176346764,0
2,Mercoledì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Intersezione non segnalata,Bagnato,Orizzontale,Altro,11.422303552760146,45.80171832579869,0
7,Martedì,Sera,ASIAGO,SP 349 Costo,Intersezione con semaforo o vigile,Asciutto,Orizzontale,Altro,11.41488998937883,45.950908888769696,0
10,Giovedì,Sera,VICENZA,SP 046 Pasubio,Intersezione segnalata,Bagnato,Verticale,Sereno,11.494593708380995,45.564197070473284,0
6,Venerdì,Pomeriggio,ROANA,SP 349 Costo,Rotatoria,Bagnato,Orizzontale,Neve,11.4363165495519,45.94429547575516,0
2,Mercoledì,Notte,MALO,SP 046 Pasubio,Pendenza,Ghiacciato,Orizzontale,Altro,11.413922757468393,45.65883436267547,0
9,Sabato,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Incrocio,Bagnato,Temporanea di cantiere,Vento forte,11.215748257643563,45.75480680769727,0
3,Giovedì,Sera,VICENZA,SP 046 Pasubio,Curva,Asciutto,Temporanea di cantiere,Altro,11.500446912353247,45.55276039791476,0
1,Mercoledì,Pomeriggio,ROANA,SP 349 Costo,Intersezione non segnalata,Ghiacciato,Orizzontale,Vento forte,11.43796584073229,45.82085121537036,0
6,Lunedì,Notte,ROANA,SP 349 Costo,Curva,Sdrucciolevole,Assente,Pioggia,11.469845311051309,45.89375131545189,0
4,Giovedì,Sera,TORREBELVICINO,SP 046 Pasubio,Dosso,Bagnato,Temporanea di cantiere,Pioggia,11.281321665028795,45.723691015432834,0
1,Lunedì,Pomeriggio,ASIAGO,SP 349 Costo,Curva,Ghiacciato,Temporanea di cantiere,Sereno,11.494303578743024,45.86821186065023,0
10,Venerdì,Sera,VICENZA,SP 046 Pasubio,Rettilineo,Bagnato,Temporanea di cantiere,Nebbia,11.497731463447993,45.55674516073389,0
8,Mercoledì,Mattino,ROANA,SP 349 Costo,Incrocio,Ghiacciato,Temporanea di cantiere,Sereno,11.472231198055924,45.88563313954787,0
11,Domenica,Notte,VICENZA,SP 046 Pasubio,Rotatoria,Asciutto,Temporanea di cantiere,Pioggia,11.506344552292848,45.54512351369868,0
6,Venerdì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Rettilineo,Sdrucciolevole,Verticale,Vento forte,11.428242837924135,45.79312575715811,0
6,Sabato,Notte,ROANA,SP 349 Costo,Incrocio,Sdrucciolevole,Assente,Neve,11.468585460374536,45.89510256878394,0
11,Domenica,Notte,VILLAVERLA,SP 349 Costo,Pendenza,Bagnato,Assente,Neve,11.492684262122813,45.64244986486013,0
1,Lunedì,Mattino,ROANA,SP 349 Costo,Rettilineo,Ghiacciato,Verticale,Nebbia,11.438486993433685,45.939080278832975,0
5,Lunedì,Notte,COGOLLO DEL CENGIO,SP 349 Costo,Incrocio,Bagnato,Verticale,Nebbia,11.436161388909632,45.78838580917633,0
10,Sabato,Notte,CALDOGNO,SP 349 Costo,Dosso,Ghiacciato,Orizzontale,Vento forte,11.491651253893904,45.63212024321636,0
4,Martedì,Sera,ROANA,SP 349 Costo,Rotatoria,Bagnato,Temporanea di cantiere,Neve,11.448351629133533,45.846411873607494,0
11,Sabato,Notte,ROANA,SP 349 Costo,Incrocio,Sdrucciolevole,Orizzontale,Altro,11.482648881948476,45.88072559561063,0
4,Venerdì,Notte,VICENZA,SP 046 Pasubio,Rettilineo,Ghiacciato,Verticale,Sereno,11.498976876709444,45.5548888783431,0
5,Martedì,Sera,ISOLA VICENTINA,SP 046 Pasubio,Intersezione non segnalata,Innevato,Orizzontale,Altro,11.466968581622288,45.61422410097964,0
11,Sabato,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Rotatoria,Bagnato,Verticale,Nebbia,11.425995686628767,45.79622001911073,0
12,Mercoledì,Notte,ROANA,SP 349 Costo,Rettilineo,Sdrucciolevole,Orizzontale,Nebbia,11.440949129353955,45.84345843948308,0
1,Martedì,Notte,ISOLA VICENTINA,SP 046 Pasubio,Incrocio,Innevato,Temporanea di cantiere,Sereno,11.47379110686991,45.60945043709369,0
4,Lunedì,Sera,ARSIERO,SP 350 Val d'Astico,Rettilineo,Innevato,Orizzontale,Sereno,11.363095017243095,45.81575775001377,0
8,Giovedì,Sera,ISOLA VICENTINA,SP 046 Pasubio,Pendenza,Ghiacciato,Assente,Altro,11.471215558131686,45.61002660632793,0
8,Domenica,Mattino,ARSIERO,SP 350 Val d'Astico,Galleria illuminata,Innevato,Assente,Pioggia,11.368694351859475,45.830044578771314,0
11,Domenica,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Rotatoria,Asciutto,Verticale,Vento forte,11.438222242673877,45.78722231489595,0
12,Martedì,Pomeriggio,CHIUPPANO,SP 349 Costo,Dosso,Ghiacciato,Orizzontale,Altro,11.449668836521173,45.76373640883017,0
9,Lunedì,Sera,PIOVENE ROCCHETTE,SP 349 Costo,Intersezione con semaforo o vigile,Innevato,Assente,Altro,11.429598369445824,45.75174759950751,0
8,Giovedì,Sera,ARSIERO,SP 350 Val d'Astico,Pendenza,Ghiacciato,Verticale,Altro,11.363403968811067,45.80347914192244,0
4,Lunedì,Pomeriggio,ASIAGO,SP 349 Costo,Rotatoria,Sdrucciolevole,Verticale,Pioggia,11.4347113154496,45.947478490158645,0
10,Mercoledì,Notte,PIOVENE ROCCHETTE,SP 349 Costo,Rotatoria,Innevato,Orizzontale,Vento forte,11.442683466583386,45.75987958102728,0
8,Venerdì,Sera,THIENE,SP 349 Costo,Pendenza,Ghiacciato,Temporanea di cantiere,Nebbia,11.490104409598548,45.66697214159769,0
1,Giovedì,Pomeriggio,MARANO VICENTINO,SP 349 var Costo Variante,Rettilineo,Innevato,Verticale,Sereno,11.429439822586222,45.71702707471879,0
10,Martedì,Notte,VICENZA,SP 046 Pasubio,Curva,Asciutto,Assente,Pioggia,11.505833227695351,45.582620040373655,0
5,Giovedì,Notte,VILLAVERLA,SP 349 Costo,Rettilineo,Ghiacciato,Orizzontale,Sereno,11.493398931817756,45.64781012586043,0
6,Mercoledì,Mattino,COGOLLO DEL CENGIO,SP 349 Costo,Curva,Sdrucciolevole,Temporanea di cantiere,Pioggia,11.427959431337376,45.81316628323837,0
6,Venerdì,Mattino,TORREBELVICINO,SP 046 Pasubio,Incrocio,Innevato,Temporanea di cantiere,Neve,11.279980311020008,45.72637222807855,0
10,Venerdì,Pomeriggio,ROANA,SP 349 Costo,Curva,Innevato,Orizzontale,Vento forte,11.470022495375245,45.88920644002182,0
4,Lunedì,Mattino,MALO,SP 046 Pasubio,Galleria illuminata,Innevato,Assente,Altro,11.404818169495202,45.67278778164016,0
5,Mercoledì,Sera,TORREBELVICINO,SP 046 var Torrebelvicino,Incrocio,Bagnato,Verticale,Sereno,11.325092292314945,45.7137568327481,0
1,Sabato,Pomeriggio,LASTEBASSE,SP 350 Val d'Astico,Rettilineo,Sdrucciolevole,Temporanea di cantiere,Sereno,11.322886198960818,45.902151253992535,0
5,Domenica,Pomeriggio,MALO,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Verticale,Altro,11.408376799091135,45.664414272900615,0
2,Mercoledì,Sera,PIOVENE ROCCHETTE,SP 349 Costo,Galleria illuminata,Innevato,Orizzontale,Pioggia,11.435137584517191,45.74486559904569,0
7,Lunedì,Pomeriggio,VICENZA,SP 046 Pasubio,Rotatoria,Bagnato,Temporanea di cantiere,Neve,11.49437887312049,45.565266554333846,0
11,Giovedì,Sera,VALDASTICO,SP 350 Val d'Astico,Pendenza,Ghiacciato,Orizzontale,Sereno,11.344685596999867,45.89381009834153,0
6,Mercoledì,Notte,LASTEBASSE,SP 350 Val d'Astico,Intersezione non segnalata,Sdrucciolevole,Orizzontale,Pioggia,11.28066722858497,45.914311070773834,0
11,Martedì,Sera,VALDASTICO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Innevato,Temporanea di cantiere,Neve,11.361328743779174,45.86676796744496,0
12,Martedì,Mattino,VICENZA,SP 046 Pasubio,Galleria illuminata,Innevato,Verticale,Pioggia,11.50730192845916,45.5429193104175,0
