mese,giorno_settimana,fascia_oraria,comune,nome_strada,tipo_luogo,fondo,segnaletica,meteo,lon,lat,incidente
2,Giovedì,Pomeriggio,MALO,SP 046 Pasubio,Intersezione segnalata,Asciutto,Assente,Sereno,11.4154222,45.6574032,1
3,Martedì,Sera,MALO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.41668,45.65605,1
11,Lunedì,Pomeriggio,MALO,SP 046 Pasubio,Intersezione con semaforo o vigile,Bagnato,Orizzontale,Pioggia,11.4182358,45.6540173,1
11,Giovedì,Sera,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Rettilineo,Asciutto,Assente,Sereno,11.4265223,45.7491191,1
11,Venerdì,Pomeriggio,MALO,SP 046 Pasubio,Intersezione con semaforo o vigile,Asciutto,Assente,Sereno,11.4302423,45.6413619,1
12,Martedì,Sera,MALO,SP 046 Pasubio,Rettilineo,Asciutto,,Altro,11.4314094,45.6404119,1
11,Martedì,Sera,COGOLLO DEL CENGIO,SP 349 Costo,Curva,Bagnato,Orizzontale,Pioggia,11.43504,45.79369,1
2,Venerdì,Pomeriggio,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Asciutto,Assente,Sereno,11.43632,45.76252,1
1,Martedì,Pomeriggio,PIOVENE ROCCHETTE,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4375412,45.7570199,1
10,Giovedì,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Intersezione segnalata,Asciutto,Assente,Sereno,11.4411,45.63062,1
3,Giovedì,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Incrocio,Asciutto,,Altro,11.44224,45.62915,1
10,Domenica,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.44343,45.78109,1
10,Mercoledì,Mattino,ISOLA VICENTINA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4471496,45.6266585,1
10,Venerdì,Mattino,ZANE',SP 349 Costo,Curva,Asciutto,Assente,Sereno,11.4551144,45.7181523,1
3,Lunedì,Mattino,ISOLA VICENTINA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.456,45.62233,1
3,Sabato,Mattino,THIENE,SP 349 var Costo Variante,Rettilineo,Asciutto,Assente,Sereno,11.4573451,45.7002844,1
10,Mercoledì,Pomeriggio,THIENE,SP 349 var Costo Variante,Rettilineo,Asciutto,Assente,Sereno,11.45981,45.69785,1
4,Giovedì,Sera,THIENE,SP 349 var Costo Variante,Rotatoria,Asciutto,Assente,Sereno,11.460159,45.697879,1
11,Martedì,Pomeriggio,THIENE,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4887622,45.671106,1
3,Sabato,Pomeriggio,THIENE,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4890807,45.6702061,1
12,Lunedì,Mattino,CALDOGNO,SP 349 Costo,Intersezione segnalata,Asciutto,Assente,Sereno,11.4913524,45.6195232,1
11,Sabato,Pomeriggio,CALDOGNO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.491432,45.6283109,1
4,Sabato,Pomeriggio,VILLAVERLA,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4914328,45.63565,1
10,Domenica,Sera,VILLAVERLA,SP 349 Costo,Intersezione segnalata,Asciutto,Assente,Sereno,11.492517,45.640771,1
1,Mercoledì,Sera,COSTABISSARA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.49997,45.58951,1
10,Giovedì,Pomeriggio,COSTABISSARA,SP 046 Pasubio,Intersezione segnalata,Asciutto,Assente,Sereno,11.50279,45.58637,1
1,Sabato,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Rotatoria,Bagnato,Orizzontale,Pioggia,11.51854,45.55468,1
1,Venerdì,Pomeriggio,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Rotatoria,Asciutto,Assente,Sereno,11.51857,45.55468,1
3,Giovedì,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Rotatoria,Asciutto,Assente,Sereno,11.5186,45.55468,1
11,Domenica,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Bagnato,,Altro,11.2560484,45.7435997,1
10,Lunedì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Asciutto,Assente,Sereno,11.270647,45.7348461,1
2,Lunedì,Pomeriggio,TORREBELVICINO,SP 046 Pasubio,Rettilineo,Bagnato,Assente,Sereno,11.29804,45.71898,1
12,Sabato,Notte,TORREBELVICINO,SP 046 var Torrebelvicino,Incrocio,Bagnato,,Altro,11.3019151,45.7191976,1
4,Sabato,Sera,TORREBELVICINO,SP 046 var Torrebelvicino,Incrocio,Bagnato,Assente,Sereno,11.3019614,45.7191911,1
12,Martedì,Pomeriggio,TORREBELVICINO,SP 046 var Torrebelvicino,Intersezione segnalata,Asciutto,Assente,Sereno,11.302072,45.7191592,1
12,Martedì,Mattino,TORREBELVICINO,SP 046 var Torrebelvicino,Rettilineo,Asciutto,Assente,Sereno,11.303628,45.7187378,1
12,Venerdì,Pomeriggio,SCHIO,SP 046 var Torrebelvicino,Rotatoria,Bagnato,,Altro,11.3329622,45.7150326,1
12,Martedì,Sera,ARSIERO,SP 350 Val d'Astico,Pendenza,Asciutto,Assente,Sereno,11.36391,45.8033,1
3,Martedì,Pomeriggio,SANTORSO,SP 350 Val d'Astico,Intersezione con semaforo o vigile,Asciutto,Assente,Sereno,11.3735,45.7289145,1
1,Giovedì,Sera,SANTORSO,SP 350 Val d'Astico,Rettilineo,Asciutto,Assente,Sereno,11.3749822,45.7292883,1
11,Domenica,Mattino,SANTORSO,SP 350 Val d'Astico,Incrocio,Asciutto,Assente,Sereno,11.37706,45.72985,1
12,Mercoledì,Pomeriggio,SCHIO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.3860345,45.6958048,1
2,Venerdì,Sera,MALO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4024298,45.6779944,1
4,Sabato,Pomeriggio,MALO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4033847,45.6760379,1
4,Martedì,Notte,MALO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4054641,45.6705456,1
2,Venerdì,Pomeriggio,MALO,SP 046 Pasubio,Rotatoria,Asciutto,Assente,Sereno,11.4144537,45.6582542,1
10,Giovedì,Pomeriggio,MALO,SP 046 Pasubio,Rotatoria,Asciutto,Assente,Sereno,11.4146069,45.6583414,1
11,Sabato,Pomeriggio,SCHIO,SP 349 var Costo Variante,Rotatoria,Asciutto,Assente,Sereno,11.4216842,45.7246328,1
2,Domenica,Pomeriggio,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Incrocio,Asciutto,Assente,Sereno,11.4236063,45.7841253,1
12,Lunedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Rettilineo,Asciutto,Assente,Sereno,11.4271471,45.7828391,1
12,Martedì,Sera,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Rettilineo,Asciutto,Assente,Sereno,11.4272617,45.7498331,1
3,Domenica,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Curva,Asciutto,Assente,Sereno,11.4291383,45.7980682,1
12,Giovedì,Sera,PIOVENE ROCCHETTE,SP 349 Costo,Incrocio,Bagnato,Orizzontale,Pioggia,11.4327373,45.7542834,1
3,Giovedì,Pomeriggio,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Incrocio,Asciutto,Assente,Sereno,11.4361183,45.7626471,1
3,Venerdì,Pomeriggio,ROANA,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.43778,45.84318,1
4,Martedì,Pomeriggio,PIOVENE ROCCHETTE,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4380252,45.75729,1
3,Lunedì,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4382025,45.6343807,1
11,Giovedì,Pomeriggio,MARANO VICENTINO,SP 349 var Costo Variante,Rettilineo,Bagnato,,Altro,11.438554,45.7121729,1
3,Domenica,Pomeriggio,PIOVENE ROCCHETTE,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4386193,45.7400626,1
11,Mercoledì,Pomeriggio,CARRE',SP 349 Costo,Rotatoria,Asciutto,,Altro,11.4401582,45.738183,1
10,Mercoledì,Sera,ZANE',SP 349 Costo,Intersezione segnalata,Asciutto,Assente,Sereno,11.4418,45.73604,1
11,Domenica,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.44381,45.62839,1
2,Sabato,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4442239,45.7827666,1
1,Venerdì,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Rotatoria,Asciutto,Assente,Sereno,11.44584,45.62772,1
4,Giovedì,Pomeriggio,ZANE',SP 349 var Costo Variante,Rettilineo,Asciutto,Assente,Sereno,11.4494515,45.7067275,1
4,Venerdì,Sera,ZANE',SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,,Altro,11.4517522,45.7216556,1
10,Sabato,Mattino,CALTRANO,SP 349 Costo,Intersezione segnalata,Asciutto,Assente,Sereno,11.4523855,45.7723166,1
10,Giovedì,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.45286,45.62375,1
1,Lunedì,Pomeriggio,CALTRANO,SP 349 Costo,Curva,Asciutto,Assente,Sereno,11.45534,45.770781,1
3,Mercoledì,Pomeriggio,ISOLA VICENTINA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4580064,45.6215075,1
3,Lunedì,Pomeriggio,THIENE,SP 349 var Costo Variante,Rettilineo,Asciutto,Assente,Sereno,11.4588018,45.6987487,1
3,Lunedì,Pomeriggio,THIENE,SP 349 var Costo Variante,Rotatoria,Asciutto,Assente,Sereno,11.4604422,45.6972239,1
11,Mercoledì,Sera,ISOLA VICENTINA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4809354,45.6083717,1
2,Lunedì,Sera,COSTABISSARA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4856641,45.6068081,1
2,Sabato,Notte,CALDOGNO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.49133,45.62679,1
4,Sabato,Sera,CALDOGNO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4913658,45.6244694,1
11,Domenica,Notte,CALDOGNO,SP 349 Costo,Rotatoria,Asciutto,Assente,Sereno,11.49313,45.60467,1
2,Domenica,Notte,COSTABISSARA,SP 349 Costo,Curva,Asciutto,Assente,Sereno,11.4933847,45.6038597,1
10,Venerdì,Sera,VILLAVERLA,SP 349 Costo,Incrocio,Asciutto,Assente,Sereno,11.49424,45.65125,1
12,Sabato,Sera,VILLAVERLA,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4943074,45.6542889,1
2,Venerdì,Pomeriggio,COSTABISSARA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4959981,45.5971633,1
10,Martedì,Sera,COSTABISSARA,SP 046 Pasubio,Curva,Asciutto,Assente,Sereno,11.4974319,45.5923068,1
12,Venerdì,Pomeriggio,COSTABISSARA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.49945,45.59001,1
12,Martedì,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Curva,Bagnato,Verticale,Nebbia,11.5080112,45.5415753,1
4,Giovedì,Pomeriggio,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Rotatoria,Asciutto,Assente,Sereno,11.5093227,45.5471539,1
1,Venerdì,Mattino,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Rettilineo,Bagnato,Assente,Sereno,11.5138967,45.5511765,1
1,Venerdì,Pomeriggio,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Rotatoria,Asciutto,Assente,Sereno,11.5185503,45.5547304,1
1,Domenica,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Bagnato,Orizzontale,Pioggia,11.2385073,45.7448471,1
4,Sabato,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Curva,Asciutto,Assente,Sereno,11.2395015,45.7446504,1
12,Martedì,Pomeriggio,VALLI DEL PASUBIO,SP 046 Pasubio,Rettilineo,Bagnato,Assente,Sereno,11.2599195,45.7412295,1
2,Sabato,Mattino,VALLI DEL PASUBIO,SP 046 Pasubio,Intersezione segnalata,Asciutto,,Altro,11.2707437,45.7347674,1
12,Venerdì,Mattino,TORREBELVICINO,SP 046 Pasubio,Curva,Bagnato,Assente,Sereno,11.279028,45.727934,1
12,Sabato,Notte,TORREBELVICINO,SP 046 var Torrebelvicino,Intersezione segnalata,Bagnato,Assente,Sereno,11.3117077,45.714568,1
12,Sabato,Pomeriggio,VALDASTICO,SP 350 Val d'Astico,Curva,Bagnato,Assente,Sereno,11.35975,45.87479,1
4,Lunedì,Mattino,SCHIO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.3856669,45.6961054,1
10,Lunedì,Sera,SANTORSO,SP 350 Val d'Astico,Incrocio,Asciutto,Assente,Sereno,11.3866002,45.7322732,1
10,Mercoledì,Mattino,SANTORSO,SP 350 Val d'Astico,Incrocio,Asciutto,Assente,Sereno,11.3868188,45.7323369,1
4,Giovedì,Pomeriggio,SCHIO,SP 046 Pasubio,Incrocio,Bagnato,Orizzontale,Pioggia,11.3919397,45.6911499,1
11,Mercoledì,Pomeriggio,SAN VITO DI LEGUZZANO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.392452,45.6906864,1
10,Martedì,Sera,SANTORSO,SP 350 Val d'Astico,Rettilineo,Asciutto,Assente,Sereno,11.397321,45.7350437,1
10,Lunedì,Sera,MALO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4031272,45.6765725,1
11,Giovedì,Sera,MALO,SP 046 Pasubio,Incrocio,Bagnato,Orizzontale,Pioggia,11.4095631,45.6631751,1
2,Mercoledì,Pomeriggio,MALO,SP 046 Pasubio,Incrocio,Asciutto,Assente,Sereno,11.409605,45.6631558,1
11,Venerdì,Pomeriggio,MALO,SP 046 Pasubio,Intersezione segnalata,Asciutto,Assente,Sereno,11.4133817,45.6592919,1
10,Sabato,Mattino,MALO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4151501,45.6576197,1
3,Venerdì,Pomeriggio,MALO,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4175736,45.6548786,1
2,Venerdì,Sera,MALO,SP 046 Pasubio,Incrocio,Asciutto,Assente,Sereno,11.4181305,45.654015,1
3,Martedì,Mattino,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Incrocio,Bagnato,Orizzontale,Pioggia,11.42163,45.74479,1
10,Mercoledì,Mattino,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Rettilineo,Asciutto,Assente,Sereno,11.4243732,45.7472181,1
12,Domenica,Notte,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Curva,Asciutto,Assente,Sereno,11.4254917,45.7703147,1
4,Mercoledì,Pomeriggio,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Rettilineo,Asciutto,Assente,Sereno,11.4258311,45.7714191,1
11,Giovedì,Sera,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Rettilineo,Asciutto,Assente,Sereno,11.4263052,45.7831247,1
4,Venerdì,Pomeriggio,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Incrocio,Asciutto,Assente,Sereno,11.4272989,45.7498367,1
4,Lunedì,Pomeriggio,COGOLLO DEL CENGIO,SP 350 Val d'Astico,Rettilineo,Asciutto,Assente,Sereno,11.4277144,45.7751839,1
3,Giovedì,Mattino,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Rotatoria,Asciutto,Assente,Sereno,11.428919,45.7515027,1
3,Sabato,Pomeriggio,COGOLLO DEL CENGIO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.43029,45.79504,1
10,Lunedì,Pomeriggio,MALO,SP 046 Pasubio,Rettilineo,Bagnato,Orizzontale,Pioggia,11.4313829,45.6403841,1
10,Martedì,Pomeriggio,PIOVENE ROCCHETTE,SP 349 Costo,Incrocio,Asciutto,Assente,Sereno,11.43594,45.74385,1
2,Venerdì,Sera,ISOLA VICENTINA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.43662,45.63636,1
10,Giovedì,Sera,PIOVENE ROCCHETTE,SP 349 Costo,Curva,Asciutto,,Altro,11.4381564,45.7575762,1
2,Domenica,Sera,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Rotatoria,Asciutto,Assente,Sereno,11.4382744,45.7575921,1
2,Martedì,Mattino,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Incrocio,Asciutto,Verticale,Nebbia,11.4384414,45.7599985,1
12,Giovedì,Sera,PIOVENE ROCCHETTE,SP 350 Val d'Astico,Curva,Asciutto,Assente,Sereno,11.438489,45.7611326,1
11,Martedì,Pomeriggio,PIOVENE ROCCHETTE,SP 349 Costo,Rettilineo,Bagnato,Assente,Sereno,11.442449,45.7597256,1
1,Domenica,Mattino,ZANE',SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,Orizzontale,Pioggia,11.4458876,45.7306075,1
4,Mercoledì,Sera,ISOLA VICENTINA,SP 046 Pasubio,Rettilineo,Asciutto,Assente,Sereno,11.4512305,45.6242098,1
1,Domenica,Pomeriggio,CHIUPPANO,SP 349 Costo,Rettilineo,Bagnato,Orizzontale,Pioggia,11.4538276,45.7660044,1
10,Venerdì,Sera,CHIUPPANO,SP 349 Costo,Curva,Asciutto,Assente,Sereno,11.4572219,45.7678212,1
3,Martedì,Mattino,THIENE,SP 349 var Costo Variante,Rettilineo,Bagnato,Orizzontale,Pioggia,11.4574606,45.700103,1
2,Venerdì,Pomeriggio,ZANE',SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4574715,45.7165658,1
3,Sabato,Notte,ZANE',SP 349 Costo,Rotatoria,Asciutto,Assente,Sereno,11.4615867,45.7143211,1
10,Giovedì,Sera,ZANE',SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4632224,45.713339,1
12,Martedì,Mattino,THIENE,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4849496,45.6832102,1
3,Sabato,Mattino,COSTABISSARA,SP 046 Pasubio,Incrocio,Asciutto,Assente,Sereno,11.487973,45.6060096,1
1,Domenica,Notte,THIENE,SP 349 Costo,Intersezione con semaforo o vigile,Bagnato,,Altro,11.4887,45.67146,1
2,Sabato,Mattino,CALDOGNO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.490409,45.611437,1
10,Sabato,Pomeriggio,CALDOGNO,SP 349 Costo,Curva,Asciutto,Assente,Sereno,11.4904197,45.6108322,1
11,Lunedì,Mattino,THIENE,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4907539,45.6649103,1
11,Mercoledì,Pomeriggio,CALDOGNO,SP 349 Costo,Intersezione segnalata,Asciutto,Assente,Sereno,11.49131,45.61942,1
11,Sabato,Notte,CALDOGNO,SP 349 Costo,Rettilineo,Asciutto,Verticale,Nebbia,11.4931624,45.604623,1
2,Sabato,Notte,COSTABISSARA,SP 046 Pasubio,Rotatoria,Asciutto,Assente,Sereno,11.49355,45.60361,1
4,Giovedì,Pomeriggio,VILLAVERLA,SP 349 Costo,Rettilineo,Bagnato,Orizzontale,Pioggia,11.4936116,45.6492186,1
10,Giovedì,Pomeriggio,VILLAVERLA,SP 349 Costo,Intersezione segnalata,Asciutto,Assente,Sereno,11.4936666,45.6565086,1
1,Giovedì,Mattino,VILLAVERLA,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4940656,45.6549197,1
11,Domenica,Pomeriggio,VILLAVERLA,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.4941203,45.6509834,1
12,Sabato,Mattino,COSTABISSARA,SP 046 Pasubio,Rotatoria,Bagnato,Assente,Sereno,11.4948,45.60014,1
1,Giovedì,Pomeriggio,COSTABISSARA,SP 046 Pasubio,Curva,Asciutto,Assente,Sereno,11.49732,45.59201,1
2,Mercoledì,Notte,ASIAGO,SP 349 Costo,Rettilineo,Asciutto,Assente,Sereno,11.49834,45.8701,1
3,Venerdì,Sera,VICENZA,SP 046 rac Pasubio Raccordo del Sole,Rettilineo,Asciutto,Assente,Sereno,11.5175625,45.5537993,1
