anno;rilevatore;mese;giorno_settimana;fascia_oraria;comune;nome_strada;tipo_luogo;indirizzo;lon;lat;kmt_etm;fondo;segnaletica;meteo;natura;des_circ_a;des_circ_b;veicolo_a;avaria_a;des_psico_a;veicolo_b;avaria_b;des_psico_b;veicolo_c;veicoli_oltre_a_b_c;pedoni_morti_feriti;tot_morti;tot_feriti
2021;Carabiniere;4;Giovedì;Sera;VALLI DEL PASUBIO;SP 046 Pasubio;Rettilineo;VIA PIERIBONI, 11;11.266941;45.7372176;0.0;Bagnato;Orizzontale;Nebbia;;;;;;;;;;;0;0;0;0
2016;Carabiniere;11;Venerdì;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;SP46, 20;11.2704831;45.7349137;0.0;Bagnato;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2020;Carabiniere;12;Venerdì;Sera;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;SP46, 20;11.2704831;45.7349137;0.0;Asciutto;Orizzontale;Sereno;;;;;;;;;;;0;0;0;0
2013;Carabiniere;12;Sabato;Mattino;LASTEBASSE;SP 350 Val d'Astico;Rettilineo;VIA GIACONI AL KM. 31.2;11.29662;45.91166;31.2;Innevato;Assente;Neve;;;;;;;;;;;0;0;0;0
2012;Carabiniere;12;Martedì;Notte;LASTEBASSE;SP 350 Val d'Astico;Rettilineo;VIA GIACONI AL KM. 31.2;11.29662;45.91166;31.2;Asciutto;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2021;Carabiniere;8;Sabato;Pomeriggio;SCHIO;SP 046 var Torrebelvicino;Rettilineo;VIA PAOLO LIOY IN PROSSIMITA DELLA ROTONDA;11.3329906;45.7140255;0.0;Asciutto;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2011;Carabiniere;12;Sabato;Mattino;SCHIO;SP 046 var Torrebelvicino;Rettilineo;VIA PAOLO LIOY IN PROSSIMITA DELLA ROTONDA;11.3329906;45.7140255;0.0;Bagnato;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2019;Carabiniere;9;Giovedì;Notte;SCHIO;SP 350 Val d'Astico;Curva;VIA SANTISSIMA TRINITA KM 62+500;11.3706864;45.7281271;62.5;Bagnato;Orizzontale;Nebbia;;;;;;;;;;;0;0;0;0
2011;Carabiniere;11;Giovedì;Sera;SCHIO;SP 350 Val d'Astico;Curva;VIA SANTISSIMA TRINITA KM 62+500;11.3706864;45.7281271;62.5;Innevato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2022;Carabiniere;10;Lunedì;Notte;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Rettilineo;SP350 AL KM. 48.4;11.38037;45.80005;48.4;Bagnato;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2018;Carabiniere;8;Sabato;Pomeriggio;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Rettilineo;SP350 AL KM. 48.4;11.38037;45.80005;48.4;Asciutto;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2015;Carabiniere;10;Venerdì;Sera;ASIAGO;SP 349 Costo;Curva;VIA BERGA AL KM. 46;11.39227;45.95035;46.0;Asciutto;Orizzontale;Sereno;;;;;;;;;;;0;0;0;0
2023;Carabiniere;11;Venerdì;Notte;ASIAGO;SP 349 Costo;Curva;VIA BERGA AL KM. 46;11.39227;45.95035;46.0;Innevato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;4;Domenica;Mattino;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO;11.3998495;45.6834968;20.35;Asciutto;Orizzontale;Nebbia;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;3;Venerdì;Notte;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO;11.3998495;45.6834968;20.35;Ghiacciato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2012;Polizia Municipale;9;Venerdì;Notte;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO;11.4025156;45.6778932;0.0;Asciutto;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;11;Mercoledì;Notte;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO;11.4025156;45.6778932;0.0;Bagnato;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;3;Mercoledì;Sera;SANTORSO;SP 350 Val d'Astico;Rotatoria;VIA GARZIERE VIA MARTIRI DELLA LIBERTA';11.4047015;45.73647;0.0;Bagnato;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;11;Sabato;Sera;SANTORSO;SP 350 Val d'Astico;Rotatoria;VIA GARZIERE VIA MARTIRI DELLA LIBERTA';11.4047015;45.73647;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;6;Sabato;Pomeriggio;MALO;SP 046 Pasubio;Rotatoria;VIA SCHIO/GALILEO GALILEI/PISA/BRANDELLERO/PASUBIO;11.4066394;45.6663015;0.0;Bagnato;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;9;Giovedì;Sera;MALO;SP 046 Pasubio;Rotatoria;VIA SCHIO/GALILEO GALILEI/PISA/BRANDELLERO/PASUBIO;11.4066394;45.6663015;0.0;Bagnato;Verticale;Sereno;;;;;;;;;;;0;0;0;0
2014;Carabiniere;4;Martedì;Pomeriggio;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Rettilineo;VIA GRANATIERI DI SARDEGNA ALTEZZA STAZIONE ENI;11.41186;45.78877;0.0;Bagnato;Verticale;Nebbia;;;;;;;;;;;0;0;0;0
2014;Carabiniere;7;Giovedì;Mattino;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Rettilineo;VIA GRANATIERI DI SARDEGNA ALTEZZA STAZIONE ENI;11.41186;45.78877;0.0;Bagnato;Orizzontale;Vento forte;;;;;;;;;;;0;0;0;0
2022;Carabiniere;5;Lunedì;Mattino;MALO;SP 046 Pasubio;Rotatoria;VIA MUZZANA INCROCIO SP46;11.41439;45.65821;0.0;Bagnato;Temporanea di cantiere;Altro;;;;;;;;;;;0;0;0;0
2017;Carabiniere;12;Giovedì;Sera;MALO;SP 046 Pasubio;Rotatoria;VIA MUZZANA INCROCIO SP46;11.41439;45.65821;0.0;Bagnato;Verticale;Nebbia;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;6;Martedì;Notte;MALO;SP 046 Pasubio;Intersezione segnalata;VIA PASUBIO INTERSEZIONE VIA BRAGLIO;11.4154222;45.6574032;0.0;Asciutto;Assente;Nebbia;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;1;Giovedì;Sera;MALO;SP 046 Pasubio;Intersezione segnalata;VIA PASUBIO INTERSEZIONE VIA BRAGLIO;11.4154222;45.6574032;0.0;Ghiacciato;Verticale;Neve;;;;;;;;;;;0;0;0;0
2018;Carabiniere;2;Domenica;Mattino;MALO;SP 046 Pasubio;Rettilineo;VIA MONTE PASUBIO AL KM. 16.4;11.41668;45.65605;16.4;Ghiacciato;Assente;Neve;;;;;;;;;;;0;0;0;0
2014;Carabiniere;1;Domenica;Notte;MALO;SP 046 Pasubio;Rettilineo;VIA MONTE PASUBIO AL KM. 16.4;11.41668;45.65605;16.4;Innevato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;10;Mercoledì;Pomeriggio;MALO;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA PASUBIO INTERSEZIONE VIA SAN GIOVANNI;11.4182358;45.6540173;0.0;Bagnato;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;7;Domenica;Notte;MALO;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA PASUBIO INTERSEZIONE VIA SAN GIOVANNI;11.4182358;45.6540173;0.0;Asciutto;Orizzontale;Nebbia;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;1;Domenica;Notte;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;VIA MONTE PASUBIO, 21;11.4265223;45.7491191;0.0;Sdrucciolevole;Assente;Neve;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;6;Sabato;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;VIA MONTE PASUBIO, 21;11.4265223;45.7491191;0.0;Bagnato;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;4;Venerdì;Mattino;MALO;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA VICENZA INTERSEZIONE VIA PONTE;11.4302423;45.6413619;0.0;Bagnato;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;11;Lunedì;Notte;MALO;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA VICENZA INTERSEZIONE VIA PONTE;11.4302423;45.6413619;0.0;Innevato;Assente;Neve;;;;;;;;;;;0;0;0;0
2012;Polizia Municipale;3;Martedì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA VICENZA, 116;11.4314094;45.6404119;0.0;Asciutto;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;11;Sabato;Notte;MALO;SP 046 Pasubio;Rettilineo;VIA VICENZA, 116;11.4314094;45.6404119;0.0;Bagnato;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2010;Carabiniere;9;Lunedì;Mattino;COGOLLO DEL CENGIO;SP 349 Costo;Curva;VIA SECONDA COSTO AL KM. 80.3;11.43504;45.79369;80.3;Asciutto;Orizzontale;Sereno;;;;;;;;;;;0;0;0;0
2022;Carabiniere;1;Lunedì;Notte;COGOLLO DEL CENGIO;SP 349 Costo;Curva;VIA SECONDA COSTO AL KM. 80.3;11.43504;45.79369;80.3;Sdrucciolevole;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2014;Carabiniere;4;Martedì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Intersezione con semaforo o vigile;VIA ROMA INCROCIO VIA TRENTO;11.43632;45.76252;0.0;Sdrucciolevole;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2017;Carabiniere;2;Lunedì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Intersezione con semaforo o vigile;VIA ROMA INCROCIO VIA TRENTO;11.43632;45.76252;0.0;Sdrucciolevole;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;3;Giovedì;Notte;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA GORIZIA, 5;11.4375412;45.7570199;0.0;Bagnato;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;6;Lunedì;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA GORIZIA, 5;11.4375412;45.7570199;0.0;Asciutto;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;3;Mercoledì;Notte;ISOLA VICENTINA;SP 046 Pasubio;Intersezione segnalata;VIA PASUBIO INCROCIO VIA ASIAGO;11.4411;45.63062;0.0;Innevato;Verticale;Neve;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;1;Giovedì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Intersezione segnalata;VIA PASUBIO INCROCIO VIA ASIAGO;11.4411;45.63062;0.0;Asciutto;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2013;Polizia Municipale;3;Lunedì;Sera;ISOLA VICENTINA;SP 046 Pasubio;Incrocio;VIA MARCONI INCROCIO VIA GIARRE;11.44224;45.62915;0.0;Ghiacciato;Verticale;Neve;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;11;Mercoledì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Incrocio;VIA MARCONI INCROCIO VIA GIARRE;11.44224;45.62915;0.0;Asciutto;Assente;Sereno;;;;;;;;;;;0;0;0;0
2021;Carabiniere;1;Giovedì;Notte;COGOLLO DEL CENGIO;SP 349 Costo;Rettilineo;SP349 AL KM. 85.8;11.44343;45.78109;85.8;Asciutto;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2022;Carabiniere;2;Giovedì;Notte;COGOLLO DEL CENGIO;SP 349 Costo;Rettilineo;SP349 AL KM. 85.8;11.44343;45.78109;85.8;Innevato;Assente;Neve;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;7;Giovedì;Notte;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA, 11;11.4471496;45.6266585;0.0;Asciutto;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;5;Venerdì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA, 11;11.4471496;45.6266585;0.0;Asciutto;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2012;Carabiniere;11;Domenica;Sera;ZANE';SP 349 Costo;Curva;VIA PALLADIO NEI PRESSI DELLA ROTATORIA;11.4551144;45.7181523;0.0;Sdrucciolevole;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2013;Carabiniere;12;Martedì;Mattino;ZANE';SP 349 Costo;Curva;VIA PALLADIO NEI PRESSI DELLA ROTATORIA;11.4551144;45.7181523;0.0;Asciutto;Assente;Sereno;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;9;Venerdì;Notte;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA, 41;11.456;45.62233;0.0;Bagnato;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;11;Martedì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA, 41;11.456;45.62233;0.0;Bagnato;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2013;Carabiniere;5;Giovedì;Pomeriggio;THIENE;SP 349 var Costo Variante;Rettilineo;VIA DELL'AUTOSTRADA SP349 BIS KM 4+300 CIRCA;11.4573451;45.7002844;4.3;Bagnato;Temporanea di cantiere;Altro;;;;;;;;;;;0;0;0;0
2015;Carabiniere;9;Giovedì;Sera;THIENE;SP 349 var Costo Variante;Rettilineo;VIA DELL'AUTOSTRADA SP349 BIS KM 4+300 CIRCA;11.4573451;45.7002844;4.3;Asciutto;Assente;Sereno;;;;;;;;;;;0;0;0;0
2015;Carabiniere;1;Giovedì;Pomeriggio;THIENE;SP 349 var Costo Variante;Rettilineo;VIA DELL'AUTOSTRADA IN PROSSIMITA DELLA ROTATORIA CON L'S;11.45981;45.69785;0.0;Innevato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2018;Carabiniere;2;Giovedì;Pomeriggio;THIENE;SP 349 var Costo Variante;Rettilineo;VIA DELL'AUTOSTRADA IN PROSSIMITA DELLA ROTATORIA CON L'S;11.45981;45.69785;0.0;Sdrucciolevole;Verticale;Neve;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;6;Venerdì;Sera;THIENE;SP 349 var Costo Variante;Rotatoria;NSA 384 VIA CAPPUCCINI;11.460159;45.697879;0.0;Asciutto;Orizzontale;Sereno;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;11;Domenica;Pomeriggio;THIENE;SP 349 var Costo Variante;Rotatoria;NSA 384 VIA CAPPUCCINI;11.460159;45.697879;0.0;Bagnato;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;12;Mercoledì;Notte;THIENE;SP 349 Costo;Rettilineo;VIA SANTO, 65/67;11.4887622;45.671106;0.0;Ghiacciato;Assente;Neve;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;7;Giovedì;Sera;THIENE;SP 349 Costo;Rettilineo;VIA SANTO, 65/67;11.4887622;45.671106;0.0;Bagnato;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;7;Venerdì;Pomeriggio;THIENE;SP 349 Costo;Rettilineo;VIA SANTO, 73;11.4890807;45.6702061;0.0;Asciutto;Verticale;Altro;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;12;Lunedì;Mattino;THIENE;SP 349 Costo;Rettilineo;VIA SANTO, 73;11.4890807;45.6702061;0.0;Bagnato;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;3;Martedì;Sera;CALDOGNO;SP 349 Costo;Intersezione segnalata;VIA PONTARON (SP 349) INCROCIO VIA FOGAZZARO;11.4913524;45.6195232;0.0;Ghiacciato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;10;Giovedì;Notte;CALDOGNO;SP 349 Costo;Intersezione segnalata;VIA PONTARON (SP 349) INCROCIO VIA FOGAZZARO;11.4913524;45.6195232;0.0;Asciutto;Verticale;Nebbia;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;1;Domenica;Pomeriggio;CALDOGNO;SP 349 Costo;Rettilineo;VIA PONTARON (SP 349) AL KM. 106;11.491432;45.6283109;106.0;Ghiacciato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;3;Domenica;Sera;CALDOGNO;SP 349 Costo;Rettilineo;VIA PONTARON (SP 349) AL KM. 106;11.491432;45.6283109;106.0;Asciutto;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;11;Martedì;Sera;VILLAVERLA;SP 349 Costo;Rettilineo;VIA ROMA;11.4914328;45.63565;0.0;Sdrucciolevole;Verticale;Altro;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;5;Martedì;Pomeriggio;VILLAVERLA;SP 349 Costo;Rettilineo;VIA ROMA;11.4914328;45.63565;0.0;Bagnato;Assente;Sereno;;;;;;;;;;;0;0;0;0
2012;Polizia Municipale;12;Lunedì;Pomeriggio;VILLAVERLA;SP 349 Costo;Intersezione segnalata;VIA ROMA VIA PALLADIO;11.492517;45.640771;0.0;Bagnato;Verticale;Sereno;;;;;;;;;;;0;0;0;0
2022;Polizia Municipale;12;Martedì;Notte;VILLAVERLA;SP 349 Costo;Intersezione segnalata;VIA ROMA VIA PALLADIO;11.492517;45.640771;0.0;Bagnato;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;3;Giovedì;Sera;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO S.P. 46, 2;11.49997;45.58951;0.0;Bagnato;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2012;Polizia Municipale;5;Venerdì;Notte;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO S.P. 46, 2;11.49997;45.58951;0.0;Asciutto;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;4;Giovedì;Mattino;COSTABISSARA;SP 046 Pasubio;Intersezione segnalata;VIA VOLTA INCROCIO VIA PASUBIO;11.50279;45.58637;0.0;Bagnato;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2014;Polizia Municipale;12;Sabato;Sera;COSTABISSARA;SP 046 Pasubio;Intersezione segnalata;VIA VOLTA INCROCIO VIA PASUBIO;11.50279;45.58637;0.0;Asciutto;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;5;Mercoledì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.51854;45.55468;0.0;Bagnato;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;8;Venerdì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.51854;45.55468;0.0;Asciutto;Verticale;Altro;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;10;Mercoledì;Notte;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.51857;45.55468;0.0;Bagnato;Orizzontale;Pioggia;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;3;Giovedì;Notte;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.51857;45.55468;0.0;Sdrucciolevole;Verticale;Neve;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;8;Lunedì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.5186;45.55468;0.0;Asciutto;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;11;Mercoledì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.5186;45.55468;0.0;Ghiacciato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2020;Carabiniere;1;Sabato;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;SP46 AL KM. 34.8;11.2560484;45.7435997;34.8;Bagnato;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2019;Carabiniere;2;Lunedì;Mattino;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;SP46 AL KM. 34.8;11.2560484;45.7435997;34.8;Sdrucciolevole;Assente;Altro;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;1;Martedì;Notte;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;S.P. 46 DEL PASUBIO CONTRA' PONTE CROCE;11.270647;45.7348461;0.0;Bagnato;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2021;Polizia Municipale;1;Venerdì;Sera;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;S.P. 46 DEL PASUBIO CONTRA' PONTE CROCE;11.270647;45.7348461;0.0;Bagnato;Verticale;Sereno;;;;;;;;;;;0;0;0;0
2011;Carabiniere;1;Martedì;Sera;TORREBELVICINO;SP 046 Pasubio;Rettilineo;VIA 29 APRILE NELLE ADIACENZE IMBOCCO LOC. SCAVIOZZA;11.29804;45.71898;0.0;Asciutto;Assente;Altro;;;;;;;;;;;0;0;0;0
2014;Carabiniere;9;Lunedì;Pomeriggio;TORREBELVICINO;SP 046 Pasubio;Rettilineo;VIA 29 APRILE NELLE ADIACENZE IMBOCCO LOC. SCAVIOZZA;11.29804;45.71898;0.0;Bagnato;Verticale;Pioggia;;;;;;;;;;;0;0;0;0
2017;Polizia Municipale;9;Venerdì;Pomeriggio;TORREBELVICINO;SP 046 var Torrebelvicino;Incrocio;VIA 29 APRILE VIA RIMEMBRANZA;11.3019151;45.7191976;0.0;Bagnato;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;1;Martedì;Sera;TORREBELVICINO;SP 046 var Torrebelvicino;Incrocio;VIA 29 APRILE VIA RIMEMBRANZA;11.3019151;45.7191976;0.0;Sdrucciolevole;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;3;Lunedì;Pomeriggio;TORREBELVICINO;SP 046 var Torrebelvicino;Incrocio;VIA RIMEMBRANZA S.P. 46;11.3019614;45.7191911;0.0;Bagnato;Temporanea di cantiere;Nebbia;;;;;;;;;;;0;0;0;0
2018;Polizia Municipale;6;Giovedì;Sera;TORREBELVICINO;SP 046 var Torrebelvicino;Incrocio;VIA RIMEMBRANZA S.P. 46;11.3019614;45.7191911;0.0;Sdrucciolevole;Assente;Pioggia;;;;;;;;;;;0;0;0;0
2019;Polizia Municipale;12;Lunedì;Pomeriggio;TORREBELVICINO;SP 046 var Torrebelvicino;Intersezione segnalata;VIA RIMEMBRANZA VIA 29 APRILE;11.302072;45.7191592;0.0;Bagnato;Verticale;Vento forte;;;;;;;;;;;0;0;0;0
2015;Polizia Municipale;2;Venerdì;Pomeriggio;TORREBELVICINO;SP 046 var Torrebelvicino;Intersezione segnalata;VIA RIMEMBRANZA VIA 29 APRILE;11.302072;45.7191592;0.0;Bagnato;Temporanea di cantiere;Vento forte;;;;;;;;;;;0;0;0;0
2016;Polizia Municipale;9;Domenica;Mattino;TORREBELVICINO;SP 046 var Torrebelvicino;Rettilineo;VIA RIMEMBRANZA, 22;11.303628;45.7187378;0.0;Asciutto;Verticale;Nebbia;;;;;;;;;;;0;0;0;0
2011;Polizia Municipale;7;Mercoledì;Pomeriggio;TORREBELVICINO;SP 046 var Torrebelvicino;Rettilineo;VIA RIMEMBRANZA, 22;11.303628;45.7187378;0.0;Asciutto;Temporanea di cantiere;Sereno;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;6;Giovedì;Notte;SCHIO;SP 046 var Torrebelvicino;Rotatoria;VIA RIVA DEL CRISTO VIA PAOLO LIOY;11.3329622;45.7150326;0.0;Bagnato;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2023;Polizia Municipale;1;Venerdì;Pomeriggio;SCHIO;SP 046 var Torrebelvicino;Rotatoria;VIA RIVA DEL CRISTO VIA PAOLO LIOY;11.3329622;45.7150326;0.0;Asciutto;Orizzontale;Altro;;;;;;;;;;;0;0;0;0
2016;Carabiniere;3;Domenica;Pomeriggio;ARSIERO;SP 350 Val d'Astico;Pendenza;VIA DEI LONGHI AL KM. 47;11.36391;45.8033;47.0;Bagnato;Temporanea di cantiere;Pioggia;;;;;;;;;;;0;0;0;0
2017;Carabiniere;4;Mercoledì;Pomeriggio;ARSIERO;SP 350 Val d'Astico;Pendenza;VIA DEI LONGHI AL KM. 47;11.36391;45.8033;47.0;Bagnato;Temporanea di cantiere;Altro;;;;;;;;;;;0;0;0;0
2012;Polizia Municipale;7;Domenica;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Intersezione con semaforo o vigile;VIA ROMA VIA QUATTRO NOVEMBRE;11.3735;45.7289145;0.0;Asciutto;Orizzontale;Sereno;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;2;Sabato;Sera;SANTORSO;SP 350 Val d'Astico;Intersezione con semaforo o vigile;VIA ROMA VIA QUATTRO NOVEMBRE;11.3735;45.7289145;0.0;Innevato;Orizzontale;Neve;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;1;Sabato;Notte;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA QUATTRO NOVEMBRE, 26;11.3749822;45.7292883;0.0;Innevato;Verticale;Neve;;;;;;;;;;;0;0;0;0
2020;Polizia Municipale;10;Giovedì;Sera;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA QUATTRO NOVEMBRE, 26;11.3749822;45.7292883;0.0;Bagnato;Assente;Vento forte;;;;;;;;;;;0;0;0;0
2016;Carabiniere;2;Lunedì;Sera;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA 4 NOVEMBRE INCROCIO VIA DEI CAMPILONGHI;11.37706;45.72985;0.0;Innevato;Temporanea di cantiere;Neve;;;;;;;;;;;0;0;0;0
2015;Carabiniere;5;Lunedì;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Incrocio;VIA 4 NOVEMBRE INCROCIO VIA DEI CAMPILONGHI;11.37706;45.72985;0.0;Bagnato;Assente;Altro;;;;;;;;;;;0;0;0;0
2010;Polizia Municipale;8;Martedì;Sera;SCHIO;SP 046 Pasubio;Rettilineo;LOCALITA' PONTE D'ORO;11.3860345;45.6958048;22.3;Asciutto;Assente;Nebbia;;;;;;;;;;;0;0;0;0
